section 2a19,LegalReferences
clause vi,LegalReferences
clause vii,LegalReferences
subparagraphs,LegalReferences
section 9b4B,LegalReferences
section 17f,LegalReferences
section 205a1,LegalReferences
paragraph 1 or 2,LegalReferences
section 205b,LegalReferences
The Investment Advisers Act of 1940,LegalReferences
section 203,LegalReferences
section 213a,LegalReferences
section 222,LegalReferences
the Public Utility Holding Company Act of 1935,LegalReferences
section 3a47,LegalReferences
the Public Utility Holding Company Act of 1935 15 USC 79a et seq,LegalReferences
section 12k 15 USC 78lk,LegalReferences
prices,EconomicOperands
section 21h2 15 USC 78uh2,LegalReferences
section 18c,LegalReferences
section 303 15 USC 77ccc,LegalReferences
paragraph 17,LegalReferences
Acts,LegalReferences
section 308 15 USC 77hhh,LegalReferences
section 310 15 USC 77jjj,LegalReferences
section 311 15 USC 77kkk,LegalReferences
section 323b,LegalReferences
section 326 15 USC 77zzz,LegalReferences
section 2a44,LegalReferences
Holding Company Act of 1935,LegalReferences
paragraph 8,LegalReferences
section 38b,LegalReferences
section 50,LegalReferences
Section 202a21,LegalReferences
material loss,EconomicOperands
Deposit Insurance,EconomicOperands
Section 38k,LegalReferences
Material loss,EconomicOperands
failures,EconomicOperands
depository institutions,EconomicOperands
paragraph 4A,LegalReferences
Losses,EconomicOperands
supervisor,EconomicOperands
section 11c5,LegalReferences
section 38,LegalReferences
Section 216j,LegalReferences
the Federal Credit Union Act,LegalReferences
the future,EconomicOperands
section 208,LegalReferences
section 552b5,LegalReferences
section 552b8,LegalReferences
Subparagraph A,LegalReferences
insured credit unions,EconomicOperands
the Inspector General Act of 1978,LegalReferences
proprietary trading,EconomicOperands
covered entity,EconomicOperands
the Bank Holding Company Act of 1956 12 USC 1841 et seq,LegalReferences
commodities,EconomicOperands
hedge funds,EconomicOperands
private equity firms,EconomicOperands
depositors,EconomicOperands
if not,LogicalConnectors
and conflicts of interest,EconomicOperands
capital requirements,EconomicOperands
derivative,EconomicOperands
financial product,EconomicOperands
details,EconomicOperands
NASAA,EconomicOperands
Professional,EconomicOperands
conform,RegulatoryOperators
pays,EconomicOperands
misleading designation,EconomicOperands
servicing,EconomicOperands
seniors,EconomicOperands
misleading or fraudulent marketing,EconomicOperands
misleading designations,EconomicOperands
Applications,EconomicOperands
problem,EconomicOperands
Performance,EconomicOperands
subsection a4,LegalReferences
section 7104,LegalReferences
paragraph 12,LegalReferences
paragraph 13,LegalReferences
sentences,Other
Troubled Asset Relief Program,EconomicOperands
section 121k,LegalReferences
the Emergency Economic Stabilization Act of 2008 12 USC 5231k,LegalReferences
generals,FunctionWords
Groups,EconomicOperands
Group,EconomicOperands
groups,EconomicOperands
studies,EconomicOperands
alternative approaches,EconomicOperands
Section 404,LegalReferences
Subsection b,LegalReferences
neither,FunctionWords
nor,LogicalConnectors
section 404b,LegalReferences
initial public offerings,EconomicOperands
Benefit,EconomicOperands
the Sarbanes-Oxley Act of 2002 15 USC 7262b,LegalReferences
the lack of,FunctionWords
auditor,EconomicOperands
Further,LogicalConnectors
section 3a8,LegalReferences
modifications,EconomicOperands
monitoring,EconomicOperands
the Securities Exchange Act of 1934 15 USC 78ee,LegalReferences
subsection e2,LegalReferences
Adjustments,EconomicOperands
subsections b and c,LegalReferences
subsection l,LegalReferences
section 553,LegalReferences
Section 6,LegalReferences
Section 6b,LegalReferences
the Securities Act of 1933 15 USC 77fb,LegalReferences
paragraph 10,LegalReferences
paragraph 5 or 6,LegalReferences
Section 13e,LegalReferences
the Securities Exchange Act of 1934 15 USC 78me,LegalReferences
paragraphs 5 and 6,LegalReferences
section 6b,LegalReferences
Fee,EconomicOperands
Section 14g,LegalReferences
the Securities Exchange Act of 1934 15 USC 78ng,LegalReferences
paragraphs 1 and 3,LegalReferences
Section 35,LegalReferences
the Securities Exchange Act of 1934 15 USC 78kk,LegalReferences
Securities and exchange commission,EconomicOperands
section 24f,LegalReferences
the Investment Company Act of 1940 15 USC 80a-24f,LegalReferences
collects,EconomicOperands
TITLE XVI,"<div class = ""ex1"
Section 1256 contracts,EconomicOperands
SEC 1601,"<div class = ""ex4"
etc,FunctionWords
section 1256 contracts,EconomicOperands
section 1256,LegalReferences
2 Exceptions,"<div class = ""ex6"
section 1256 contract,EconomicOperands
B,"<div class = ""ex7"
credit default swap,EconomicOperands
b Effective date,"<div class = ""ex5"
Provisions,EconomicOperands
Restrictions,RegulatoryOperators
Woods Agreements Act 22 USC 286 et seq,LegalReferences
International Monetary Fund,EconomicOperands
country,EconomicOperands
approves,RegulatoryOperators
countrys,EconomicOperands
management strategy,EconomicOperands
Conflict minerals,EconomicOperands
conflict minerals,EconomicOperands
section 13p,LegalReferences
adjoining country,EconomicOperands
in cases,LogicalConnectors
DRC,EconomicOperands
armed groups,EconomicOperands
origin,EconomicOperands
mine,FunctionWords
appropriate congressional committees,EconomicOperands
armed group,EconomicOperands
conflict mineral,EconomicOperands
section 1502,LegalReferences
Strategy,EconomicOperands
human rights,EconomicOperands
Mines,FunctionWords
community,EconomicOperands
in particular,LogicalConnectors
Democratic Republic of Congo,EconomicOperands
under the control of armed groups,EconomicOperands
mines,FunctionWords
Conflict Minerals,EconomicOperands
Conflict,EconomicOperands
declaration,EconomicOperands
section 13p1A,LegalReferences
Adjoining country,EconomicOperands
Appropriate congressional committees,EconomicOperands
Armed group,EconomicOperands
Country,EconomicOperands
Human Rights,EconomicOperands
Practices,EconomicOperands
sections 116d,LegalReferences
the Foreign Assistance Act of 1961,LegalReferences
Conflict mineral,EconomicOperands
Under the control of armed groups,EconomicOperands
Mine,FunctionWords
point,EconomicOperands
Reporting requirements,EconomicOperands
coal or other mine,EconomicOperands
section 13a or 15d,LegalReferences
operator,EconomicOperands
section 104,LegalReferences
the Federal Mine Safety and Health Act of 1977 30 USC 814,LegalReferences
Safety,EconomicOperands
section 104b,LegalReferences
section 104d,LegalReferences
section 110b2,LegalReferences
section 107a,LegalReferences
coal or other mines,EconomicOperands
section 104e,LegalReferences
order issued,EconomicOperands
the Federal Mine Safety and Health Act of 1977 30 USC 817a,LegalReferences
as for,LogicalConnectors
the Federal Mine Safety and Health Act of 1977 30 USC 802,LegalReferences
resource extraction issuers,EconomicOperands
commercial development of oil natural gas or minerals,EconomicOperands
bonuses,EconomicOperands
resource extraction issuer,EconomicOperands
interactive data format,EconomicOperands
interactive data standard,EconomicOperands
Interactive data format,EconomicOperands
Interactive data standard,EconomicOperands
ends,Other
online,EconomicOperands
core deposits,EconomicOperands
community banks,EconomicOperands
Mortgage Reform and Anti-Predatory Lending Act,LegalReferences
This title,LegalReferences
sections 1471,LegalReferences
enumerated consumer laws,EconomicOperands
section 1002,LegalReferences
subtitle F,LegalReferences
designated transfer date,EconomicOperands
Residential Mortgage Loan,EconomicOperands
residential mortgage loans,EconomicOperands
Unless,LogicalConnectors
Mortgage originator,EconomicOperands
mortgage originator,EconomicOperands
residential mortgage loan,EconomicOperands
subparagraph A or B,LegalReferences
manufactured homes,EconomicOperands
trust,EconomicOperands
fixed rate,EconomicOperands
adjustable rate,EconomicOperands
behind,FunctionWords
Nationwide Mortgage Licensing System and Registry,EconomicOperands
Mortgage Licensing Act of 2008,LegalReferences
packages,EconomicOperands
with regard to,LogicalConnectors
Residential mortgage loan,EconomicOperands
section 128a,LegalReferences
sections 128f,LegalReferences
title 11,LegalReferences
Servicer,EconomicOperands
section 6i2,LegalReferences
the Real Estate Settlement Procedures Act of 1974 12 USC 2605i2,LegalReferences
section 129 15 USC 1639a,LegalReferences
servicers,EconomicOperands
remains,EconomicOperands
Duty of care,EconomicOperands
section 1507,LegalReferences
section 129,LegalReferences
section 1402a,LegalReferences
Restructuring,EconomicOperands
bona fide,EconomicOperands
points,EconomicOperands
mortgage originators,EconomicOperands
limiting,RegulatoryOperators
so long as,LogicalConnectors
section 1403,LegalReferences
section 130,LegalReferences
plus,FunctionWords
section 1404,LegalReferences
Application,EconomicOperands
section 105,LegalReferences
strengthen,EconomicOperands
housing markets,EconomicOperands
foreclosure,EconomicOperands
Ability,EconomicOperands
prudential regulator,EconomicOperands
returns,EconomicOperands
as long as,LogicalConnectors
points and fees,EconomicOperands
section 103aa4,LegalReferences
balloon payment,EconomicOperands
Both,FunctionWords
Variable rate,EconomicOperands
variable rate,EconomicOperands
permits,RegulatoryOperators
consummation,EconomicOperands
average prime offer rate,EconomicOperands
above,FunctionWords
fully indexed rate,EconomicOperands
hybrid,EconomicOperands
acceptable,Attributes
interest rates,EconomicOperands
small business,EconomicOperands
section 1402b,LegalReferences
Safe,Attributes
section 1411,LegalReferences
Qualified mortgage,EconomicOperands
except for,FunctionWords
altogether,LogicalConnectors
Average prime offer rate,EconomicOperands
Points and fees,EconomicOperands
Up to,FunctionWords
bona fide discount points,EconomicOperands
up to,FunctionWords
Bona fide discount points,EconomicOperands
in fact,LogicalConnectors
Interest rate,EconomicOperands
Subclauses I and II,LegalReferences
norms,EconomicOperands
mortgage market,EconomicOperands
underserved,EconomicOperands
qualified mortgages,EconomicOperands
the National Housing Act 12 USC 1707 et seq,LegalReferences
anyone,FunctionWords
Amount,EconomicOperands
Prohibited,EconomicOperands
section 305a2,LegalReferences
the Federal Home Loan Mortgage Corporation Act 12 USC 1454a2,LegalReferences
average prime offer rates,EconomicOperands
During,FunctionWords
controversy,EconomicOperands
homeownership counseling,EconomicOperands
Section 108a,LegalReferences
anti-deficiency law,EconomicOperands
Policy,EconomicOperands
Increase,EconomicOperands
Section 130a,LegalReferences
Section 130e,LegalReferences
in case,LogicalConnectors
hybrid adjustable rate mortgages,EconomicOperands
section 128,LegalReferences
Hybrid adjustable rate mortgages,EconomicOperands
hybrid adjustable rate mortgage,EconomicOperands
these,FunctionWords
numbers,EconomicOperands
section 1301,LegalReferences
adjustable rate mortgage,EconomicOperands
wholesale,EconomicOperands
Periodic,Attributes
Ownership,EconomicOperands
Equity Protection Act of 1994,LegalReferences
high-cost mortgages,EconomicOperands
Analysis,EconomicOperands
High-Cost Mortgages,EconomicOperands
High-cost mortgage,EconomicOperands
Section 103aa,LegalReferences
high-cost mortgage,EconomicOperands
junior,EconomicOperands
section 203c2A,LegalReferences
the National Housing Act,LegalReferences
Adjustment,EconomicOperands
Section 103aa2,LegalReferences
Section 103aa4,LegalReferences
credit line,EconomicOperands
Bona fide,EconomicOperands
Section 103,LegalReferences
subsection cc,LegalReferences
section 1401,LegalReferences
subsection aa,LegalReferences
the National Housing Act 12 USC 1702 et seq,LegalReferences
Paragraphs 1 and 2,LegalReferences
Section 129c2,LegalReferences
repealed,RegulatoryOperators
Section 129e,LegalReferences
Section 129,LegalReferences
subsections n o p and q,LegalReferences
Default,EconomicOperands
insufficiency,EconomicOperands
Failure,EconomicOperands
Debt,EconomicOperands
Prohibitions,RegulatoryOperators
subsection q,LegalReferences
parts,FunctionWords
subsection s,LegalReferences
Transaction,EconomicOperands
the Real Estate Settlement Procedures Act of 1974,LegalReferences
subsection u,LegalReferences
whatever,FunctionWords
Expand and Preserve Home Ownership Through Counseling Act,LegalReferences
Urban Development Act,LegalReferences
rental housing counseling,EconomicOperands
policy development,EconomicOperands
and performance,EconomicOperands
homes,EconomicOperands
credit protection,EconomicOperands
section 106g1,LegalReferences
Urban Development Act of 1968,LegalReferences
section 106g,LegalReferences
distribution,EconomicOperands
the Real Estate Settlement Procedures Act of 1974 12 USC 2604,LegalReferences
section 106e,LegalReferences
section 106a4,LegalReferences
Section 106,LegalReferences
Urban Development Act of 1968 12 USC 1701x,LegalReferences
Procedures,EconomicOperands
Homeownership counseling,EconomicOperands
section 105a20,LegalReferences
Community Development Act of 1974,LegalReferences
States Housing Act of 1937,LegalReferences
section 9e 42 USC 1437ge,LegalReferences
section 23c4 42 USC 1437uc4,LegalReferences
section 32e4,LegalReferences
section 33d2B,LegalReferences
sections 302b6,LegalReferences
section 304c4,LegalReferences
section 302a4,LegalReferences
Economic Opportunity Act of 2000,LegalReferences
sections 233b2,LegalReferences
Affordable Housing Act,LegalReferences
section 101e,LegalReferences
Low-Income,EconomicOperands
Resident Homeownership Act of 1990 12 USC 4110d2G,LegalReferences
sections 422b6,LegalReferences
Homeless Assistance Act,LegalReferences
section 203 12 USC 1709,LegalReferences
subsection r4,LegalReferences
section 237,LegalReferences
section 255,LegalReferences
section 502h4B,LegalReferences
the Housing Act,LegalReferences
section 508,LegalReferences
section 106,LegalReferences
the Energy Policy Act of 1992,LegalReferences
Rental housing counseling,EconomicOperands
referrals,EconomicOperands
section 302b6,LegalReferences
section 233b2,LegalReferences
section 422b6,LegalReferences
subsection g4,LegalReferences
Secretarys,EconomicOperands
initially,LogicalConnectors
locations,EconomicOperands
and conduct,EconomicOperands
subprime mortgage,EconomicOperands
low-income,EconomicOperands
foreclosures,EconomicOperands
Foreclosure,EconomicOperands
involve,EconomicOperands
predatory lending,EconomicOperands
minority,EconomicOperands
nonprofit organizations,EconomicOperands
subclause,LegalReferences
applicant,EconomicOperands
subsection g3,LegalReferences
Qualified,EconomicOperands
Distribution,EconomicOperands
ensures,EconomicOperands
None,FunctionWords
applicable individuals,EconomicOperands
applicable individual,EconomicOperands
paragraphs 2 through 5,LegalReferences
causes of,EconomicOperands
and foreclosures,EconomicOperands
one-,FunctionWords
unsound,Attributes
allocation of credit,EconomicOperands
section 1022c,LegalReferences
Nonprofit organization,EconomicOperands
nonprofit organization,EconomicOperands
Trust,EconomicOperands
Unit of general local government,EconomicOperands
unit of general local government,EconomicOperands
HUD-approved counseling agency,EconomicOperands
taxation,EconomicOperands
section 501c,LegalReferences
State housing finance agency,EconomicOperands
covered assistance,EconomicOperands
Covered assistance,EconomicOperands
simplification,EconomicOperands
advantages,EconomicOperands
sections 125,LegalReferences
variable rate mortgage,EconomicOperands
Adjustable Rate Mortgages,EconomicOperands
appraisals,EconomicOperands
appraisal,EconomicOperands
Your,FunctionWords
periodically,Attributes
at first,LogicalConnectors
subparagraphs A B and D,LegalReferences
subparagraphs C and D,LegalReferences
section 1444,LegalReferences
saving,FunctionWords
Servicing,EconomicOperands
hazard insurance,EconomicOperands
flood insurance,EconomicOperands
section 102d,LegalReferences
the Flood Disaster Protection Act of 1973,LegalReferences
Flood insurance,EconomicOperands
the National Flood Insurance Act of 1968,LegalReferences
Hazard insurance,EconomicOperands
section 1461,LegalReferences
Settlement Procedures Act of 1974,LegalReferences
prohibitions,RegulatoryOperators
the Real Estate Settlement Procedures Act of 1974 12 USC 2605,LegalReferences
written requests,EconomicOperands
Force-placed insurance,EconomicOperands
subsections l and m,LegalReferences
force-placed insurance,EconomicOperands
expense,EconomicOperands
Disaster Protection Act,LegalReferences
a lack of,FunctionWords
section 102e,LegalReferences
Section 6f,LegalReferences
the Real Estate Settlement Procedures Act of 1974 12 USC 2605f,LegalReferences
Section 6e,LegalReferences
the Real Estate Settlement Procedures Act of 1974 12 USC 2605e,LegalReferences
Section 6g,LegalReferences
the Real Estate Settlement Procedures Act of 1974 12 USC 2605g,LegalReferences
section 1472,LegalReferences
In connection with,FunctionWords
section 10a2,LegalReferences
Assessment,EconomicOperands
Appraisal,EconomicOperands
Activities,EconomicOperands
section 1464b,LegalReferences
higher-risk mortgage,EconomicOperands
certified or licensed appraiser,EconomicOperands
Certified or licensed appraiser,EconomicOperands
Practice,EconomicOperands
title XI,LegalReferences
Violations,EconomicOperands
Higher-risk mortgage,EconomicOperands
section 1461a,LegalReferences
appraisal management company,EconomicOperands
Provide,EconomicOperands
failing,FunctionWords
subsections b or d,LegalReferences
Consistent,Attributes
fee appraisers,EconomicOperands
objective,EconomicOperands
Fee appraiser,EconomicOperands
fee appraiser,EconomicOperands
section 1124,LegalReferences
Sunset,LegalReferences
Valuation,EconomicOperands
continues,EconomicOperands
subsection a or c,LegalReferences
section 108,LegalReferences
section 1461c,LegalReferences
Section 105,LegalReferences
Monitoring,EconomicOperands
Companies,EconomicOperands
Automated Valuation Models,EconomicOperands
Broker Price Opinions,EconomicOperands
Section 1112b,LegalReferences
Section 1103a,LegalReferences
Section 1104b,LegalReferences
Section 1106,LegalReferences
the Administrative Procedures Act,LegalReferences
Section 1110,LegalReferences
Section 1113,LegalReferences
Appraisal management company,EconomicOperands
Title XI,LegalReferences
coercion,EconomicOperands
certificate,EconomicOperands
Additionally,LogicalConnectors
Section 1117,LegalReferences
additionally,LogicalConnectors
Section 1121,LegalReferences
valuing,EconomicOperands
mortgage markets,EconomicOperands
certified or licensed appraisers,EconomicOperands
underwriters,EconomicOperands
Section 1109a,LegalReferences
section 1473g,LegalReferences
Section 1109b,LegalReferences
Section 1116,LegalReferences
Section 1118,LegalReferences
section 1122,LegalReferences
Section 1122d,LegalReferences
though,LogicalConnectors
Section 1122,LegalReferences
agencys,EconomicOperands
up,FunctionWords
Automated valuation models,EconomicOperands
automated valuation models,EconomicOperands
Automated valuation model,EconomicOperands
automated valuation model,EconomicOperands
Broker price opinions,EconomicOperands
broker price opinions,EconomicOperands
Broker price opinion,EconomicOperands
broker price opinion,EconomicOperands
propertys,EconomicOperands
section 1125c,LegalReferences
Section 1011,LegalReferences
the Federal Financial Institutions Examination Council Act of 1978 12 USC 3310,LegalReferences
Section 1119a2,LegalReferences
council,EconomicOperands
Corporations,EconomicOperands
subparagraphs A B and C,LegalReferences
councils,EconomicOperands
Councils,EconomicOperands
Credit Opportunity Act,LegalReferences
section 701,LegalReferences
the Equal Credit Opportunity Act 15 USC 1691,LegalReferences
applicants,EconomicOperands
valuations,EconomicOperands
valuation,EconomicOperands
Whether,FunctionWords
multifamily properties,EconomicOperands
Making,FunctionWords
Affordable,EconomicOperands
the Emergency Economic Stabilization Act of 2008 12 USC 5201 et seq,LegalReferences
Money laundering,EconomicOperands
Tax,EconomicOperands
Home Affordable Modification Program,EconomicOperands
the Emergency Economic Stabilization Act of 2008,LegalReferences
Data,EconomicOperands
14 days,Attributes
The number of,FunctionWords
section 702,LegalReferences
subsection a2,LegalReferences
section 704,LegalReferences
government-sponsored enterprises,EconomicOperands
Government-sponsored enterprises,EconomicOperands
chartered,EconomicOperands
corporations,EconomicOperands
Fannie Maes,EconomicOperands
below,FunctionWords
subprime,EconomicOperands
acquisitions,EconomicOperands
According to,FunctionWords
mortgage-backed securities,EconomicOperands
the Helping Families Save Their Homes Act of 2009,LegalReferences
Section 104b1A,LegalReferences
China,EconomicOperands
section 1062,LegalReferences
section 107,LegalReferences
the Emergency Housing Act of 1975 12 USC 2706,LegalReferences
the Emergency Housing Act of 1975,LegalReferences
section 103 12 USC 2702,LegalReferences
section 104 12 USC 2703,LegalReferences
toward,FunctionWords
section 105 12 USC 2704,LegalReferences
be able to,FunctionWords
section 108 12 USC 2707,LegalReferences
Coverage,EconomicOperands
section 109 12 USC 2708,LegalReferences
sections 110,LegalReferences
section 112 12 USC 2711,LegalReferences
section 110,LegalReferences
section 2301b,LegalReferences
allocations,EconomicOperands
section 2301c,LegalReferences
section 2301a,LegalReferences
Community Development Act of 1974 42 USC 5302,LegalReferences
Section 2301,LegalReferences
section 2301,LegalReferences
Economic Recovery Act of 2008 42 USC 5301,LegalReferences
in danger of default,EconomicOperands
Commence,EconomicOperands
Private Fund,EconomicOperands
Advisers Registration Act of 2010,LegalReferences
Section 202a,LegalReferences
section 3c1 or 3c7,LegalReferences
foreign private adviser,EconomicOperands
private funds,EconomicOperands
section 54,LegalReferences
foreign private advisers,EconomicOperands
the Private Fund Investment Advisers Registration Act of 2010,LegalReferences
the Small Business Investment Act of 1958,LegalReferences
Small Business,EconomicOperands
off-balance-sheet,EconomicOperands
trading practices,EconomicOperands
undue,Attributes
in all,LogicalConnectors
section 210b,LegalReferences
paragraphs 1 and 2,LegalReferences
venture capital fund,EconomicOperands
venture capital funds,EconomicOperands
investment adviser acts,LegalReferences
Family offices,EconomicOperands
Section 202a11,LegalReferences
family office,EconomicOperands
family offices,EconomicOperands
accredited investors,EconomicOperands
the Investment Adviser Act of 1940,LegalReferences
Covered persons,EconomicOperands
Parts,FunctionWords
subsection b6,LegalReferences
accredited investor,EconomicOperands
excluding,FunctionWords
Initial,EconomicOperands
the Commodities Exchange Act,LegalReferences
commodity pools,EconomicOperands
commodity pool operators,EconomicOperands
commodity trading advisors,EconomicOperands
short selling,EconomicOperands
Studies,EconomicOperands
and Financial Innovation,EconomicOperands
Consolidated,EconomicOperands
Transition,EconomicOperands
Financial Stability,EconomicOperands
Financial Stability Act of 2010,LegalReferences
Bank holding company,EconomicOperands
the Bank Holding Company Act of 1956,LegalReferences
section 8a,LegalReferences
the International Banking Act of 1978 12 USC 3106a,LegalReferences
Member agency,EconomicOperands
member agency,EconomicOperands
voting member,EconomicOperands
Nonbank financial company,EconomicOperands
Foreign nonbank financial company,EconomicOperands
foreign nonbank financial company,EconomicOperands
financial activities,EconomicOperands
US nonbank financial company,EconomicOperands
Farm Credit System,EconomicOperands
the Farm Credit Act of 1971 12 USC 2001 et seq,LegalReferences
Nonbank Financial company,EconomicOperands
nonbank financial company,EconomicOperands
Nonbank financial company supervised by the Board of Governors,EconomicOperands
section 113,LegalReferences
Office of Financial Research,EconomicOperands
section 152,LegalReferences
annual gross revenues derived,EconomicOperands
section 4k,LegalReferences
85 percent,Attributes
significant nonbank financial company,EconomicOperands
significant bank holding company,EconomicOperands
paragraph 4B,LegalReferences
subsection a6,LegalReferences
nonbank,EconomicOperands
subtitles A and C,LegalReferences
section 113b,LegalReferences
Voting members,EconomicOperands
voting members,EconomicOperands
Nonvoting members,EconomicOperands
nonvoting members,EconomicOperands
nonvoting member,EconomicOperands
Nonvoting member,EconomicOperands
subparagraphs C D and E,LegalReferences
in the place,LogicalConnectors
Section 5314,LegalReferences
Detail,EconomicOperands
distress,EconomicOperands
bank holding companies,EconomicOperands
financial services,EconomicOperands
market discipline,EconomicOperands
threats,EconomicOperands
contingent capital,EconomicOperands
credit exposure,EconomicOperands
concentration,EconomicOperands
public disclosures,EconomicOperands
title VIII,LegalReferences
principle,EconomicOperands
emerging market,EconomicOperands
section 119,LegalReferences
subtitle B,LegalReferences
Nonbank,EconomicOperands
mix,EconomicOperands
households,EconomicOperands
rather,LogicalConnectors
financial assets,EconomicOperands
short-term,EconomicOperands
Consolidated supervision,EconomicOperands
intermediate holding company,EconomicOperands
Intermediate holding company,EconomicOperands
section 167b2,LegalReferences
Action,EconomicOperands
section 167,LegalReferences
Subsections d through h,LegalReferences
internal financial activities,EconomicOperands
Nonfinancial,EconomicOperands
Final,EconomicOperands
Court,EconomicOperands
complexity,EconomicOperands
$50000000000,Attributes
subsections c through g,LegalReferences
liquidity requirements,EconomicOperands
short-term debt,EconomicOperands
nonfinancial,EconomicOperands
Contingent capital,EconomicOperands
convertible,EconomicOperands
Resolution,EconomicOperands
Credit exposure,EconomicOperands
Concentration,EconomicOperands
Short-term debt,EconomicOperands
total consolidated,EconomicOperands
financial condition,EconomicOperands
existing reports,EconomicOperands
to the fullest extent possible,Attributes
externally,Attributes
Capital,EconomicOperands
Purchase,EconomicOperands
section 113a or 113b,LegalReferences
intervention,EconomicOperands
dispute resolution,EconomicOperands
section 115,LegalReferences
economic growth,EconomicOperands
Role of,EconomicOperands
acquire,EconomicOperands
unaffiliated,EconomicOperands
and complexity,EconomicOperands
market efficiency,EconomicOperands
and diversification,EconomicOperands
financial company,EconomicOperands
Data Center,EconomicOperands
data center,EconomicOperands
section 154,LegalReferences
Research and Analysis Center,EconomicOperands
research and analysis center,EconomicOperands
financial transaction data,EconomicOperands
financial contract,EconomicOperands
position data,EconomicOperands
financial instrument,EconomicOperands
roles,EconomicOperands
Responsibilities,EconomicOperands
exercises,EconomicOperands
classification,EconomicOperands
Section 1206a,LegalReferences
section 3109b,LegalReferences
Ethics,EconomicOperands
case-by-case basis,EconomicOperands
tools,EconomicOperands
risk measurement,EconomicOperands
Standardization,EconomicOperands
section 154b1,LegalReferences
subsections a1 a2 a7 and c1,LegalReferences
section 153,LegalReferences
Research and analysis center,EconomicOperands
systemwide,EconomicOperands
stress tests,EconomicOperands
Funds,EconomicOperands
assessment base,EconomicOperands
Plans,EconomicOperands
innovation,EconomicOperands
clauses i through ix,LegalReferences
section 7103a8,LegalReferences
oath,EconomicOperands
thereof has been,FunctionWords
commencing,EconomicOperands
avoid duplication,EconomicOperands
requests for information,EconomicOperands
section 8b3,LegalReferences
the Federal Deposit Insurance Act 12 USC 1818b3,LegalReferences
functionally regulated subsidiaries,EconomicOperands
written explanation,EconomicOperands
Acquisitions,EconomicOperands
the Bank Holding Company Act of 1956 12 USC 1842,LegalReferences
Acquisition,EconomicOperands
section 4k6B,LegalReferences
the Bank Holding Company Act of 1956 12 USC 1843k6B,LegalReferences
voting shares,EconomicOperands
$10000000000,Attributes
section 4c,LegalReferences
section 4j1,LegalReferences
the Bank Holding Company Act of 1956 12 USC 1843j1,LegalReferences
section 4j3,LegalReferences
section 4j2,LegalReferences
the Bank Holding Company Act of 1956 12 USC 1843j2,LegalReferences
proposed acquisition,EconomicOperands
concentrated,EconomicOperands
Hart-Scott-Rodino,LegalReferences
Solely,LogicalConnectors
section 7Ac8,LegalReferences
the Clayton Act 15 USC 18ac8,LegalReferences
interlocks,EconomicOperands
the Depository Institutions Management Interlocks Act 12 USC 3201 et seq,LegalReferences
section 7,LegalReferences
similarly,LogicalConnectors
section 115c,LegalReferences
ownership structure,EconomicOperands
corporate structure,EconomicOperands
growth,EconomicOperands
nonbank financial company supervised by the Board,EconomicOperands
and lending,EconomicOperands
derivative transaction,EconomicOperands
section 113e3,LegalReferences
Stress tests,EconomicOperands
By,FunctionWords
board of governors,EconomicOperands
stress test,EconomicOperands
off-balance-sheet activities,EconomicOperands
Off-balance-sheet activities,EconomicOperands
commercial paper,EconomicOperands
Commodities,EconomicOperands
Forward contracts,EconomicOperands
Securities contracts,EconomicOperands
section 165a,LegalReferences
insolvent,EconomicOperands
the Bank Holding Company Act of 1956 12 USC 1843,LegalReferences
Necessary,Attributes
Internal financial activities,EconomicOperands
internal financial,EconomicOperands
revenues generated,EconomicOperands
Source of strength,EconomicOperands
source of strength,EconomicOperands
Parent,EconomicOperands
unsafe,Attributes
goods,EconomicOperands
duplication,EconomicOperands
rationale,EconomicOperands
empirical evidence,EconomicOperands
Generally applicable leverage capital requirements,EconomicOperands
generally applicable leverage capital requirements,EconomicOperands
tier 1,EconomicOperands
prompt corrective action,EconomicOperands
capital requirement,EconomicOperands
Generally applicable risk-based capital requirements,EconomicOperands
generally applicable risk-based capital requirements,EconomicOperands
risk-weighted assets,EconomicOperands
section 46a2,LegalReferences
Effective dates,EconomicOperands
Depository institution,EconomicOperands
and Regulation,EconomicOperands
Bank Holding Company,EconomicOperands
smaller insured depository institutions,EconomicOperands
smaller insured depository institution,EconomicOperands
Capital requirements,EconomicOperands
section 120,LegalReferences
not only,LogicalConnectors
concentrations,EconomicOperands
Section 10b3,LegalReferences
the Federal Deposit Insurance Act 12 USC 1820b3,LegalReferences
section 165d,LegalReferences
Section 8t,LegalReferences
Powers,EconomicOperands
backup,EconomicOperands
holding company,EconomicOperands
Section 7d3,LegalReferences
the International Banking Act of 1978 12 USC 3105d3,LegalReferences
Section 7e1,LegalReferences
the International Banking Act of 1978 12 USC 3105e1,LegalReferences
Tier 1,EconomicOperands
benefits and risks,EconomicOperands
our,FunctionWords
intermediate,EconomicOperands
foreign banks,EconomicOperands
capital standards,EconomicOperands
Wall Street Transparency and Accountability Act of 2010,LegalReferences
Swaps,EconomicOperands
associated person of a swap dealer or major swap participant,EconomicOperands
eligible contract participant,EconomicOperands
associated person of a security-based swap dealer or major security-based swap participant,EconomicOperands
section 721b,LegalReferences
swap dealers,EconomicOperands
major swap participants,EconomicOperands
clearing organizations,EconomicOperands
eligible contract participants,EconomicOperands
prudential regulators,EconomicOperands
assuring,EconomicOperands
security-based swap dealers,EconomicOperands
major security-based swap participants,EconomicOperands
