id_question,id_regulation,user,answer,correctanswer,score,id_student,time,sex,ed_level,ed_yr_obtained,ed_area,ed_institution,ex_area,ex_yr,total_score,is_correct
2,25,"2248397",44,37,0,"2248397",00:01:53,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,0
3,29,"2248397",43,57,0,"2248397",00:02:35,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,0
4,21,"2248397",69,69,1,"2248397",00:01:10,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
5,4,"2248397",55,55,2,"2248397",00:00:37,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
6,34,"2248397",1,1,3,"2248397",00:02:59,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
7,19,"2248397",55,55,4,"2248397",00:03:6,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
8,2,"2248397",25,25,5,"2248397",00:01:41,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
9,6,"2248397",34,34,6,"2248397",00:01:46,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
10,18,"2248397",64,64,7,"2248397",00:02:9,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
2,27,"60649",4,4,1,"60649",00:02:12,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,1
3,35,"60649",35,37,1,"60649",00:06:27,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,0
4,31,"60649",30,32,1,"60649",00:06:28,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,0
5,22,"60649",22,22,2,"60649",00:06:21,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,1
6,29,"60649",47,57,2,"60649",00:03:8,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,0
7,6,"60649",31,34,2,"60649",00:05:48,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,0
8,21,"60649",69,69,3,"60649",00:00:59,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,1
9,8,"60649",13,13,4,"60649",00:05:12,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,1
10,28,"60649",34,38,4,"60649",00:01:31,"Male","Master’s Level","2021","Business","HEC Paris","Business","3",4,0
2,1,"60673",38,38,1,"60673",00:01:12,"Female","Master’s Level","","Business","","Business","",8,1
3,37,"60673",28,8,1,"60673",00:02:1,"Female","Master’s Level","","Business","","Business","",8,0
4,23,"60673",47,47,2,"60673",00:02:3,"Female","Master’s Level","","Business","","Business","",8,1
5,12,"60673",13,13,3,"60673",00:01:29,"Female","Master’s Level","","Business","","Business","",8,1
6,11,"60673",12,12,4,"60673",00:01:22,"Female","Master’s Level","","Business","","Business","",8,1
7,17,"60673",60,60,5,"60673",00:01:4,"Female","Master’s Level","","Business","","Business","",8,1
8,34,"60673",1,1,6,"60673",00:01:26,"Female","Master’s Level","","Business","","Business","",8,1
9,28,"60673",38,38,7,"60673",00:01:26,"Female","Master’s Level","","Business","","Business","",8,1
10,20,"60673",37,37,8,"60673",00:00:58,"Female","Master’s Level","","Business","","Business","",8,1
2,24,"61237",47,46,0,"61237",00:02:28,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,0
3,8,"61237",9,13,0,"61237",00:01:59,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,0
4,1,"61237",38,38,1,"61237",00:02:13,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,1
5,6,"61237",25,34,1,"61237",00:01:58,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,0
6,23,"61237",47,47,2,"61237",00:01:18,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,1
7,17,"61237",60,60,3,"61237",00:00:35,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,1
8,30,"61237",61,61,4,"61237",00:00:38,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,1
9,38,"61237",61,61,5,"61237",00:00:35,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,1
10,35,"61237",62,37,5,"61237",00:00:50,"Male","Master’s Level","2021","Business","HEC PARIS","Business","1",5,0
2,34,"62600",1,1,1,"62600",00:02:44,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
3,10,"62600",12,12,2,"62600",00:00:36,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
4,29,"62600",57,57,3,"62600",00:03:32,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
5,3,"62600",18,18,4,"62600",00:09:59,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
6,36,"62600",30,30,5,"62600",00:00:18,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
7,30,"62600",61,61,6,"62600",00:01:27,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
8,25,"62600",37,37,7,"62600",00:03:35,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
9,22,"62600",22,22,8,"62600",00:02:8,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
10,11,"62600",12,12,9,"62600",00:01:14,"Male","Master’s Level","2022","Business","HEC Paris","Business","1",9,1
2,7,"62677",26,26,1,"62677",00:15:58,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,1
3,34,"62677",1,1,2,"62677",00:03:48,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,1
4,26,"62677",67,67,3,"62677",00:03:30,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,1
5,25,"62677",48,37,3,"62677",00:10:53,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,0
6,18,"62677",64,64,4,"62677",00:03:28,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,1
7,37,"62677",8,8,5,"62677",00:03:16,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,1
8,5,"62677",36,36,6,"62677",00:06:7,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,1
9,3,"62677",18,18,7,"62677",00:03:46,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,1
10,19,"62677",55,55,8,"62677",00:03:34,"Male","Bachelor’s Level","2020","Business","LUISS","Business","1",8,1
2,28,"63437",34,38,0,"63437",00:03:53,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,0
3,37,"63437",8,8,1,"63437",00:04:50,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,1
4,1,"63437",34,38,1,"63437",00:02:17,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,0
5,19,"63437",55,55,2,"63437",00:02:59,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,1
6,36,"63437",30,30,3,"63437",00:00:45,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,1
7,2,"63437",22,25,3,"63437",00:03:54,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,0
8,24,"63437",41,46,3,"63437",00:03:37,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,0
9,25,"63437",37,37,4,"63437",00:02:17,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,1
10,4,"63437",55,55,4,"63437",00:00:31,"Female","Bachelor’s Level","2018","Business","Peking University","Business","1",4,1
2,1,"63460",38,38,1,"63460",00:01:28,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,1
3,35,"63460",37,37,2,"63460",00:06:22,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,1
4,5,"63460",36,36,3,"63460",00:03:3,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,1
5,19,"63460",55,55,3,"63460",00:02:32,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,1
6,23,"63460",53,47,3,"63460",00:02:7,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,0
7,20,"63460",37,37,4,"63460",00:01:44,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,1
8,29,"63460",57,57,5,"63460",00:02:16,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,1
9,4,"63460",55,55,5,"63460",00:01:4,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,1
10,27,"63460",4,4,6,"63460",00:00:29,"Male","Bachelor’s Level","2018","Business","Erasmus University","Business","",6,1
2,11,"63471",13,12,0,"63471",00:04:53,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,0
3,25,"63471",37,37,1,"63471",00:02:40,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
4,8,"63471",13,13,2,"63471",00:02:15,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
5,32,"63471",14,14,3,"63471",00:01:56,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
6,2,"63471",25,25,4,"63471",00:02:15,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
7,21,"63471",69,69,5,"63471",00:01:2,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
8,27,"63471",4,4,6,"63471",00:00:58,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
9,23,"63471",41,47,6,"63471",00:03:8,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,0
10,6,"63471",34,34,7,"63471",00:07:0,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",7,1
2,4,"63481",55,55,1,"63481",00:01:50,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,1
3,9,"63481",35,35,2,"63481",00:02:56,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,1
4,2,"63481",22,25,2,"63481",00:02:27,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,0
5,19,"63481",55,55,3,"63481",00:03:43,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,1
6,38,"63481",61,61,4,"63481",00:00:41,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,1
7,16,"63481",19,10,4,"63481",00:03:39,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,0
8,20,"63481",32,37,4,"63481",00:02:31,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,0
9,23,"63481",73,47,4,"63481",00:04:46,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,0
10,35,"63481",67,37,4,"63481",00:01:49,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",4,0
2,1,"63495",38,38,1,"63495",00:00:42,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,1
3,34,"63495",1,1,2,"63495",00:04:32,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,1
4,33,"63495",37,30,2,"63495",00:01:34,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,0
5,13,"63495",32,22,2,"63495",00:01:39,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,0
6,17,"63495",63,60,2,"63495",00:01:23,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,0
7,28,"63495",38,38,3,"63495",00:01:36,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,1
8,27,"63495",4,4,4,"63495",00:00:53,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,1
9,2,"63495",25,25,5,"63495",00:01:28,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,1
10,29,"63495",57,57,6,"63495",00:01:28,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",6,1
2,32,"63517",61,14,0,"63517",00:01:12,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,0
3,36,"63517",30,30,1,"63517",00:00:18,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,1
4,26,"63517",67,67,2,"63517",00:00:29,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,1
5,34,"63517",21,1,2,"63517",00:00:23,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,0
6,10,"63517",62,12,2,"63517",00:00:16,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,0
7,4,"63517",55,55,3,"63517",00:00:17,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,1
8,28,"63517",35,38,2,"63517",00:00:10,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,0
9,22,"63517",45,22,2,"63517",00:00:41,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,0
10,2,"63517",45,25,2,"63517",00:00:28,"Male","Bachelor’s Level","2017","Technology","Technical University Munich","Business","2",3,0
2,34,"63563",31,1,0,"63563",00:03:12,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,0
3,8,"63563",13,13,1,"63563",00:01:32,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,1
4,17,"63563",60,60,2,"63563",00:01:0,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,1
5,23,"63563",47,47,3,"63563",00:01:19,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,1
6,4,"63563",55,55,3,"63563",00:00:35,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,1
7,15,"63563",20,20,4,"63563",00:01:49,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,1
8,31,"63563",32,32,5,"63563",00:01:53,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,1
9,38,"63563",61,61,6,"63563",00:00:33,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,1
10,24,"63563",46,46,6,"63563",00:01:54,"Female","Master’s Level","2021","Business","HEC Paris","Business","2",6,1
2,15,"63573",22,20,0,"63573",00:10:59,"Male","Bachelor’s Level","2017","Business","","Business","",3,0
3,23,"63573",47,47,1,"63573",00:04:34,"Male","Bachelor’s Level","2017","Business","","Business","",3,1
4,19,"63573",55,55,1,"63573",00:04:10,"Male","Bachelor’s Level","2017","Business","","Business","",3,1
5,4,"63573",55,55,1,"63573",00:01:4,"Male","Bachelor’s Level","2017","Business","","Business","",3,1
6,31,"63573",31,32,1,"63573",00:02:48,"Male","Bachelor’s Level","2017","Business","","Business","",3,0
7,36,"63573",30,30,2,"63573",00:00:32,"Male","Bachelor’s Level","2017","Business","","Business","",3,1
8,37,"63573",18,8,1,"63573",00:02:3,"Male","Bachelor’s Level","2017","Business","","Business","",3,0
9,22,"63573",22,22,2,"63573",00:01:53,"Male","Bachelor’s Level","2017","Business","","Business","",3,1
10,18,"63573",64,64,3,"63573",00:01:41,"Male","Bachelor’s Level","2017","Business","","Business","",3,1
2,34,"63580",1,1,1,"63580",00:01:13,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
3,2,"63580",25,25,2,"63580",00:01:13,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
4,12,"63580",13,13,3,"63580",00:01:5,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
5,26,"63580",67,67,4,"63580",00:01:2,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
6,20,"63580",37,37,5,"63580",00:01:3,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
7,16,"63580",10,10,6,"63580",00:01:28,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
8,23,"63580",47,47,7,"63580",00:01:9,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
9,27,"63580",4,4,8,"63580",00:00:40,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
10,25,"63580",37,37,9,"63580",00:01:12,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",9,1
2,32,"63581",21,14,0,"63581",00:04:43,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,0
3,3,"63581",18,18,1,"63581",00:03:24,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
4,22,"63581",22,22,2,"63581",00:01:47,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
5,27,"63581",4,4,3,"63581",00:00:58,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
6,20,"63581",37,37,4,"63581",00:01:15,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
7,37,"63581",18,8,4,"63581",00:00:49,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,0
8,33,"63581",30,30,5,"63581",00:01:23,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
9,31,"63581",32,32,6,"63581",00:02:19,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
10,24,"63581",46,46,7,"63581",00:03:47,"Male","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
2,26,"63584",67,67,1,"63584",00:01:36,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,1
3,18,"63584",55,64,1,"63584",00:01:26,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,0
4,28,"63584",38,38,2,"63584",00:01:21,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,1
5,30,"63584",52,61,2,"63584",00:00:54,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,0
6,32,"63584",41,14,2,"63584",00:01:13,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,0
7,23,"63584",41,47,2,"63584",00:00:49,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,0
8,7,"63584",34,26,2,"63584",00:01:29,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,0
9,9,"63584",35,35,3,"63584",00:01:2,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,1
10,35,"63584",44,37,2,"63584",00:01:19,"Male","Bachelor’s Level","2018","Business","University of Warwick","Business","1",3,0
2,6,"63585",34,34,1,"63585",00:04:34,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,1
3,3,"63585",18,18,2,"63585",00:04:55,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,1
4,22,"63585",22,22,3,"63585",00:02:13,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,1
5,7,"63585",26,26,4,"63585",00:01:35,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,1
6,31,"63585",34,32,4,"63585",00:01:39,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,0
7,34,"63585",1,1,5,"63585",00:01:41,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,1
8,10,"63585",12,12,6,"63585",00:00:46,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,1
9,30,"63585",61,61,7,"63585",00:01:27,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,1
10,13,"63585",24,22,7,"63585",00:02:21,"Male","Bachelor’s Level","2018","Business","Université catholique de Louvain","Business","1",7,0
2,2,"63598",24,25,0,"63598",00:02:59,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,0
3,21,"63598",69,69,1,"63598",00:01:25,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,1
4,8,"63598",5,13,1,"63598",00:01:53,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,0
5,36,"63598",30,30,2,"63598",00:00:12,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,1
6,4,"63598",55,55,3,"63598",00:00:32,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,1
7,16,"63598",39,10,2,"63598",00:01:31,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,0
8,7,"63598",27,26,2,"63598",00:02:10,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,0
9,28,"63598",42,38,2,"63598",00:01:55,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,0
10,27,"63598",4,4,3,"63598",00:00:39,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",3,1
2,3,"63611",18,18,1,"63611",00:06:15,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,1
3,33,"63611",30,30,2,"63611",00:02:42,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,1
4,38,"63611",61,61,3,"63611",00:02:16,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,1
5,15,"63611",20,20,4,"63611",00:02:19,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,1
6,7,"63611",26,26,5,"63611",00:04:46,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,1
7,21,"63611",69,69,6,"63611",00:01:1,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,1
8,34,"63611",1,1,7,"63611",00:01:46,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,1
9,28,"63611",38,38,8,"63611",00:03:38,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,1
10,10,"63611",22,12,8,"63611",00:00:28,"Male","Bachelor’s Level","2018","Business","Rotterdam School of Management, Erasmus University","Business","0",8,0
2,31,"63614",31,32,0,"63614",00:05:20,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,0
3,14,"63614",67,67,1,"63614",00:01:5,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
4,26,"63614",67,67,2,"63614",00:00:59,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
5,22,"63614",22,22,3,"63614",00:03:27,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
6,11,"63614",12,12,4,"63614",00:01:12,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
7,5,"63614",30,36,4,"63614",00:02:10,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,0
8,18,"63614",64,64,5,"63614",00:01:52,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
9,13,"63614",22,22,6,"63614",00:02:3,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
10,7,"63614",26,26,7,"63614",00:03:28,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",7,1
2,33,"63641",39,30,0,"63641",00:02:10,"Male","Master’s Level","2018","Business","UPC","Business","1",1,0
3,35,"63641",24,37,0,"63641",00:02:8,"Male","Master’s Level","2018","Business","UPC","Business","1",1,0
4,38,"63641",41,61,0,"63641",00:01:15,"Male","Master’s Level","2018","Business","UPC","Business","1",1,0
5,11,"63641",41,12,0,"63641",00:01:7,"Male","Master’s Level","2018","Business","UPC","Business","1",1,0
6,28,"63641",36,38,0,"63641",00:04:37,"Male","Master’s Level","2018","Business","UPC","Business","1",1,0
7,14,"63641",47,67,0,"63641",00:00:19,"Male","Master’s Level","2018","Business","UPC","Business","1",1,0
8,8,"63641",13,13,1,"63641",00:01:24,"Male","Master’s Level","2018","Business","UPC","Business","1",1,1
9,18,"63641",54,64,1,"63641",00:00:56,"Male","Master’s Level","2018","Business","UPC","Business","1",1,0
10,5,"63641",26,36,1,"63641",00:00:44,"Male","Master’s Level","2018","Business","UPC","Business","1",1,0
2,22,"63713",40,22,0,"63713",00:01:56,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
3,17,"63713",100,60,0,"63713",00:00:55,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
4,38,"63713",51,61,0,"63713",00:00:30,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
5,3,"63713",90,18,0,"63713",00:00:7,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
6,20,"63713",40,37,0,"63713",00:00:5,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
7,28,"63713",41,38,0,"63713",00:00:3,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
8,10,"63713",62,12,0,"63713",00:00:13,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
9,14,"63713",74,67,0,"63713",00:00:13,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
10,12,"63713",43,13,0,"63713",00:01:6,"Male","Master’s Level","2021","Business","HEC PARIS","Technology","1",0,0
2,30,"63723",61,61,1,"63723",00:06:5,"Male","Master’s Level","2021","Business","HEC","Business","0",6,1
3,26,"63723",67,67,2,"63723",00:01:33,"Male","Master’s Level","2021","Business","HEC","Business","0",6,1
4,8,"63723",13,13,2,"63723",00:02:26,"Male","Master’s Level","2021","Business","HEC","Business","0",6,1
5,23,"63723",47,47,3,"63723",00:03:7,"Male","Master’s Level","2021","Business","HEC","Business","0",6,1
6,38,"63723",61,61,4,"63723",00:00:49,"Male","Master’s Level","2021","Business","HEC","Business","0",6,1
7,29,"63723",57,57,5,"63723",00:02:51,"Male","Master’s Level","2021","Business","HEC","Business","0",6,1
8,6,"63723",34,34,5,"63723",00:03:6,"Male","Master’s Level","2021","Business","HEC","Business","0",6,1
9,7,"63723",27,26,5,"63723",00:05:18,"Male","Master’s Level","2021","Business","HEC","Business","0",6,0
10,10,"63723",12,12,6,"63723",00:00:46,"Male","Master’s Level","2021","Business","HEC","Business","0",6,1
2,35,"67263",37,37,1,"67263",00:05:43,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,1
3,36,"67263",30,30,2,"67263",00:01:43,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,1
4,18,"67263",62,64,2,"67263",00:06:22,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,0
5,22,"67263",22,22,3,"67263",00:02:59,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,1
6,10,"67263",12,12,4,"67263",00:00:36,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,1
7,5,"67263",36,36,4,"67263",00:03:44,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,1
8,15,"67263",25,20,4,"67263",00:03:37,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,0
9,38,"67263",61,61,5,"67263",00:00:49,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,1
10,2,"67263",25,25,6,"67263",00:01:43,"Male","Bachelor’s Level","2021","Business","Ludwig Maximilians University","Business","1.5",6,1
2,9,"67266",35,35,1,"67266",00:02:12,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,1
3,20,"67266",39,37,1,"67266",00:02:13,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,0
4,19,"67266",55,55,2,"67266",00:03:14,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,1
5,12,"67266",13,13,3,"67266",00:02:24,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,1
6,28,"67266",38,38,4,"67266",00:03:14,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,1
7,31,"67266",32,32,5,"67266",00:01:58,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,1
8,30,"67266",61,61,5,"67266",00:01:14,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,1
9,7,"67266",26,26,5,"67266",00:01:47,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,1
10,35,"67266",29,37,4,"67266",00:01:28,"Female","Master’s Level","2021","Business","HEC Paris","Business","1",5,0
2,16,"67296",10,10,1,"67296",00:03:15,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",8,1
3,33,"67296",30,30,2,"67296",00:04:32,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",8,1
4,29,"67296",57,57,3,"67296",00:03:3,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",8,1
5,21,"67296",69,69,4,"67296",00:01:4,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",8,1
6,26,"67296",67,67,5,"67296",00:00:54,"Male","Master’s Level","2021","Business","HEC Paris","Business","0",8,1
