regulation d,LegalReferences
clerical,EconomicOperands
grant,EconomicOperands
wall street transparency and accountability act of 2010,LegalReferences
wherein,FunctionWords
shorter,Attributes
farm credit system,EconomicOperands
waived,EconomicOperands
copying,EconomicOperands
9,Attributes
predispute arbitration agreement,EconomicOperands
composition,EconomicOperands
higher,LogicalConnectors
restricting,RegulatoryOperators
contravene,EconomicOperands
currencies,EconomicOperands
temporary,EconomicOperands
comprehensive,EconomicOperands
negotiate,EconomicOperands
censure,EconomicOperands
solicited,EconomicOperands
levels,EconomicOperands
3(c)(7),LegalReferences
user,EconomicOperands
section 6c(d),LegalReferences
implementation,EconomicOperands
robust,Attributes
recent,EconomicOperands
lower,EconomicOperands
supersede,Other
database,EconomicOperands
studies,EconomicOperands
analysis,EconomicOperands
position reductions,EconomicOperands
no longer,Attributes
equal to,LogicalConnectors
regulating,EconomicOperands
withdraw,EconomicOperands
consistency,EconomicOperands
clears,EconomicOperands
entry,EconomicOperands
clearance,EconomicOperands
stating,EconomicOperands
thrift lenders,EconomicOperands
box office,EconomicOperands
judgments,EconomicOperands
examining,EconomicOperands
commodity trading adviser,EconomicOperands
competitive,EconomicOperands
reviewed,EconomicOperands
segregate,EconomicOperands
intervals,EconomicOperands
notional,EconomicOperands
elect,EconomicOperands
alternative,EconomicOperands
reliance,EconomicOperands
based,Other
discipline,EconomicOperands
settles,EconomicOperands
retirement,EconomicOperands
disseminate,EconomicOperands
advisers,EconomicOperands
workers,EconomicOperands
advertisements,EconomicOperands
federal agricultural mortgage corporation,EconomicOperands
exclusively,FunctionWords
large financial firms,EconomicOperands
governmental,EconomicOperands
internal,EconomicOperands
location,EconomicOperands
conclude proceedings,EconomicOperands
input,EconomicOperands
guarantees,EconomicOperands
submissions,EconomicOperands
complaint,EconomicOperands
victims,EconomicOperands
amended,Other
format,EconomicOperands
over-the-counter,EconomicOperands
showing,EconomicOperands
advocate,EconomicOperands
optimal structure,EconomicOperands
matters,FunctionWords
culturally,EconomicOperands
necessary,Attributes
projects,EconomicOperands
"june 1, 2010",Attributes
short title,Other
pertinent,EconomicOperands
submission,EconomicOperands
phased retirement,EconomicOperands
incidental,EconomicOperands
material anticompetitive burden,EconomicOperands
separately,EconomicOperands
collect,EconomicOperands
continue,EconomicOperands
motion picture,EconomicOperands
unsecured,EconomicOperands
10 business days,Attributes
uniform national database,EconomicOperands
senate,EconomicOperands
over-accumulation,EconomicOperands
imprisoned,EconomicOperands
global,EconomicOperands
economic,EconomicOperands
pricing,EconomicOperands
effective date,EconomicOperands
modernize,EconomicOperands
prosecutes,EconomicOperands
scale,EconomicOperands
describing,EconomicOperands
affects,EconomicOperands
decision,EconomicOperands
transactions,EconomicOperands
(12 u.s.c. 1831u(b)(4)(b)),LegalReferences
exceeding,LogicalConnectors
seller,EconomicOperands
fdic insured,EconomicOperands
discharge,EconomicOperands
eliminate,EconomicOperands
minimal,Attributes
exercising,EconomicOperands
inserting,Other
be,FunctionWords
varying,FunctionWords
resource package,EconomicOperands
consisting of,FunctionWords
continuing,EconomicOperands
agreement,EconomicOperands
nonbank,EconomicOperands
easily accessible,EconomicOperands
become,EconomicOperands
major,FunctionWords
2/3,Attributes
abroad,EconomicOperands
goods,EconomicOperands
violators,EconomicOperands
completing,EconomicOperands
range,EconomicOperands
regular,EconomicOperands
extensions,EconomicOperands
biennial,EconomicOperands
positive,EconomicOperands
netting agreement,EconomicOperands
recommended,EconomicOperands
amendment,Other
off-balance-sheet,EconomicOperands
computing resources,EconomicOperands
republication,EconomicOperands
abusive,EconomicOperands
within,LogicalConnectors
integral,EconomicOperands
appropriate,Attributes
primarily,Attributes
artifice,EconomicOperands
arbitrage,EconomicOperands
inventories,EconomicOperands
renewal,EconomicOperands
take effect,RegulatoryOperators
question,EconomicOperands
submit,EconomicOperands
accountability,EconomicOperands
consultation,EconomicOperands
grave,Attributes
suit,EconomicOperands
forward,EconomicOperands
analyze,EconomicOperands
sections,Other
high-risk trading,EconomicOperands
record,EconomicOperands
files,EconomicOperands
proper functioning,EconomicOperands
bond,EconomicOperands
interagency,EconomicOperands
governs,EconomicOperands
adjusting,EconomicOperands
functionally regulated subsidiaries,EconomicOperands
forwards,EconomicOperands
properly,Attributes
segregation,EconomicOperands
back pay,EconomicOperands
line,EconomicOperands
raising,EconomicOperands
posted,EconomicOperands
directed,RegulatoryOperators
licensees,EconomicOperands
requesting,EconomicOperands
american samoa,EconomicOperands
english translation,EconomicOperands
conferred,EconomicOperands
verification,EconomicOperands
in the alternative,LogicalConnectors
similar,FunctionWords
ordered,EconomicOperands
corrective,EconomicOperands
flow,EconomicOperands
unsafe,EconomicOperands
letter of credit,EconomicOperands
vice chairman,EconomicOperands
commercial firms,EconomicOperands
single,EconomicOperands
diverse,EconomicOperands
one year,Attributes
organizational,EconomicOperands
quality,EconomicOperands
denying,RegulatoryOperators
3 days,Attributes
streamlining,EconomicOperands
objection,EconomicOperands
overseeing,EconomicOperands
orderly,EconomicOperands
invalid,Attributes
preventing,RegulatoryOperators
collective bargaining agreement,EconomicOperands
generally describe,Other
subsistence,EconomicOperands
department,EconomicOperands
in lieu thereof),FunctionWords
order-matching,EconomicOperands
section 15a,LegalReferences
elements,EconomicOperands
generates,EconomicOperands
180 days,Attributes
prosecution,EconomicOperands
prepared,EconomicOperands
in favor of,FunctionWords
allowing,RegulatoryOperators
reinsurance,EconomicOperands
unenforceable,EconomicOperands
aggregated,EconomicOperands
structure,EconomicOperands
methodologies,EconomicOperands
28 days,Attributes
required,RegulatoryOperators
resolving,EconomicOperands
section 7a(c)(8),LegalReferences
2003,Attributes
ascertained,EconomicOperands
implied,EconomicOperands
broad,EconomicOperands
subclause,LegalReferences
having,FunctionWords
initiating,EconomicOperands
section 3(d)(1)(a),LegalReferences
preenactment,EconomicOperands
code,LegalReferences
issued,EconomicOperands
results,EconomicOperands
existing,EconomicOperands
shortcomings,EconomicOperands
broader,EconomicOperands
retesting,EconomicOperands
compact,EconomicOperands
excludes,Other
maturity offered,EconomicOperands
concerned,EconomicOperands
enjoined,EconomicOperands
ill-suited,Attributes
excluded,EconomicOperands
bureau of consumer financial protection,EconomicOperands
include,LogicalConnectors
resources,EconomicOperands
overlaps,EconomicOperands
jurisdiction,EconomicOperands
presently,Attributes
organizations,EconomicOperands
reserved,EconomicOperands
thereof has been,FunctionWords
avoid duplication,EconomicOperands
continued,EconomicOperands
categories,EconomicOperands
single type,EconomicOperands
timely,Attributes
antidisruptive,EconomicOperands
augment,EconomicOperands
central registration depository,EconomicOperands
transmission,EconomicOperands
positions,EconomicOperands
order issued,EconomicOperands
threat,EconomicOperands
registers,EconomicOperands
demonstrated,EconomicOperands
multilateral agreement,EconomicOperands
dealt,EconomicOperands
inspection,EconomicOperands
section 2(c)(2)(f),LegalReferences
logistics,EconomicOperands
housing act of 1948,LegalReferences
safeguards implemented,EconomicOperands
compensated,EconomicOperands
crop,EconomicOperands
licensed,EconomicOperands
recruitment,EconomicOperands
licenses,EconomicOperands
imposing prudential,EconomicOperands
inaccurate,EconomicOperands
software,EconomicOperands
plays,EconomicOperands
finds good,EconomicOperands
giving,FunctionWords
master agreement contains,EconomicOperands
marketed,EconomicOperands
expressed,EconomicOperands
manufactured,EconomicOperands
firms,EconomicOperands
principally invest,EconomicOperands
prime brokerage,EconomicOperands
exercise,EconomicOperands
body,EconomicOperands
avoids,EconomicOperands
led,EconomicOperands
voluntarily,EconomicOperands
degree,EconomicOperands
premium attributed,EconomicOperands
placing,EconomicOperands
workforce flexibility,EconomicOperands
prescribe,RegulatoryOperators
jointly,FunctionWords
delivering,EconomicOperands
objects,EconomicOperands
separation,EconomicOperands
others,EconomicOperands
consideration,EconomicOperands
education initiatives designed,EconomicOperands
implicit,EconomicOperands
extreme,EconomicOperands
settling,EconomicOperands
convert,EconomicOperands
engage,EconomicOperands
securing,EconomicOperands
receive,EconomicOperands
involved,EconomicOperands
overseen,EconomicOperands
leaving,EconomicOperands
closeout,EconomicOperands
evading,EconomicOperands
bachelors degree,EconomicOperands
resulting,EconomicOperands
oversees,EconomicOperands
principally,EconomicOperands
opinion,EconomicOperands
implement,EconomicOperands
makes,FunctionWords
maker,EconomicOperands
"$100,000,000",Attributes
composed,EconomicOperands
redesignated,Other
manage,EconomicOperands
addressed,EconomicOperands
names,EconomicOperands
accepting bids,EconomicOperands
apply,RegulatoryOperators
manipulate,EconomicOperands
pursuant to,FunctionWords
use,EconomicOperands
fee,EconomicOperands
securities-related,EconomicOperands
guideline,EconomicOperands
assuring,EconomicOperands
certified mail,EconomicOperands
vehicle,EconomicOperands
afforded,EconomicOperands
validated,EconomicOperands
proposed decision,EconomicOperands
defendant,EconomicOperands
possession,EconomicOperands
flexibilities,EconomicOperands
becomes,EconomicOperands
factor,EconomicOperands
occurred,EconomicOperands
carrying,EconomicOperands
dedicated legal,EconomicOperands
procuring,EconomicOperands
appointed,EconomicOperands
specifying trading,EconomicOperands
conversion implements,EconomicOperands
reducing,EconomicOperands
lapse,EconomicOperands
clients,EconomicOperands
participant creating,EconomicOperands
gross revenues,EconomicOperands
take into consideration,EconomicOperands
industrial,EconomicOperands
fulfill,EconomicOperands
closing,EconomicOperands
purports,EconomicOperands
indemnify,EconomicOperands
rehabilitation,EconomicOperands
prohibiting,RegulatoryOperators
providers,EconomicOperands
calculation,EconomicOperands
allowed,RegulatoryOperators
promotional,EconomicOperands
effectively,Other
fulfillment,EconomicOperands
employs,EconomicOperands
broad spectrum,EconomicOperands
actively seek,EconomicOperands
recklessly,EconomicOperands
individual prevailing,EconomicOperands
contempt,EconomicOperands
approved,EconomicOperands
nationwide,EconomicOperands
maturities,EconomicOperands
reverse repurchase agreement,EconomicOperands
broad-based eligibility,EconomicOperands
holds,EconomicOperands
traders,EconomicOperands
located,EconomicOperands
responsibilities,EconomicOperands
master agreements,EconomicOperands
hedgers,EconomicOperands
establishment,RegulatoryOperators
stock,EconomicOperands
profile,EconomicOperands
appropriation,EconomicOperands
timeframes,EconomicOperands
title 5,LegalReferences
written request,EconomicOperands
specifications,EconomicOperands
act,LegalReferences
collection,EconomicOperands
original appointment,EconomicOperands
abuse,EconomicOperands
recognizes,EconomicOperands
experienced shifts,EconomicOperands
section 10(c)(2),LegalReferences
institute,RegulatoryOperators
withhold votes,EconomicOperands
lines,EconomicOperands
processor,EconomicOperands
commodities,EconomicOperands
chief,EconomicOperands
advocates,EconomicOperands
legally binding,EconomicOperands
allow,RegulatoryOperators
quotations,EconomicOperands
discussion,EconomicOperands
furnish,EconomicOperands
preparing,EconomicOperands
15 days,Attributes
unlawful,Attributes
produces,EconomicOperands
institutional,EconomicOperands
revoke,EconomicOperands
interpreted,EconomicOperands
nonadmitted,EconomicOperands
comma,Other
(12 u.s.c. 1467a(m)(3)),LegalReferences
subpoenaed,EconomicOperands
agricultural,EconomicOperands
facilitates,EconomicOperands
voluntary pilot program,EconomicOperands
anonymously,EconomicOperands
permanent self-funding,EconomicOperands
treat,EconomicOperands
insofar as,LogicalConnectors
attributable to,FunctionWords
inclusion,LogicalConnectors
dispose,EconomicOperands
grand jury,EconomicOperands
united states court of appeals,EconomicOperands
interested parties,EconomicOperands
25 percent,Attributes
permanent,EconomicOperands
choose,EconomicOperands
covered,EconomicOperands
criminal,EconomicOperands
conformance,LegalReferences
2010,Attributes
violating,EconomicOperands
(12 u.s.c. 1464(b)(1)(b)),LegalReferences
later,FunctionWords
material,EconomicOperands
disrupted,EconomicOperands
resolve,EconomicOperands
hands,EconomicOperands
trade,EconomicOperands
day,EconomicOperands
strive,EconomicOperands
retained earnings,EconomicOperands
voting member,EconomicOperands
university,EconomicOperands
identified,FunctionWords
merge,EconomicOperands
transmitted,EconomicOperands
disregard,EconomicOperands
accompanied,EconomicOperands
identifies,EconomicOperands
30 days,Attributes
experienced,EconomicOperands
commonwealth,EconomicOperands
doing,FunctionWords
registration,EconomicOperands
administrator,EconomicOperands
related,FunctionWords
180-day,Attributes
depositor,EconomicOperands
frequency,EconomicOperands
in every case,LogicalConnectors
registrant,EconomicOperands
special,EconomicOperands
standardizing,EconomicOperands
category,EconomicOperands
acknowledgment,EconomicOperands
relate,EconomicOperands
enforceable,Attributes
wholly,EconomicOperands
centralized recordkeeping,EconomicOperands
impart,EconomicOperands
12 months,Attributes
subchapter ii,LegalReferences
real time,EconomicOperands
disclose,EconomicOperands
trade agreements program,EconomicOperands
proviso,Other
interactions,EconomicOperands
maintains,EconomicOperands
margined,EconomicOperands
offeror,EconomicOperands
promptly,Attributes
ministerial,EconomicOperands
ban,EconomicOperands
approaches,EconomicOperands
advisor,EconomicOperands
receipts,EconomicOperands
prevention,EconomicOperands
segregated,EconomicOperands
concerns,EconomicOperands
determining,EconomicOperands
subparagraphs,LegalReferences
keep,EconomicOperands
normal course,EconomicOperands
length,EconomicOperands
retain,EconomicOperands
secretary of the treasury,EconomicOperands
appropriateness,EconomicOperands
facilitate,EconomicOperands
domiciled,EconomicOperands
extraterritorial,EconomicOperands
owned,EconomicOperands
improving,EconomicOperands
improvements,EconomicOperands
proposing,EconomicOperands
owner,EconomicOperands
predispute arbitration agreements,EconomicOperands
policyholder protection,EconomicOperands
legislative,EconomicOperands
explain,EconomicOperands
long,EconomicOperands
deceptive,EconomicOperands
publication,EconomicOperands
privacy,EconomicOperands
extrinsic,EconomicOperands
foreign-based,EconomicOperands
detailing,Other
swap markets,EconomicOperands
adopted,Other
telephone calls,EconomicOperands
clearinghouses,EconomicOperands
intermediate,EconomicOperands
gather,EconomicOperands
cease and desist order,EconomicOperands
final,EconomicOperands
accompany,EconomicOperands
explanation,EconomicOperands
acquire,EconomicOperands
depressing,EconomicOperands
environmental,EconomicOperands
state-based,EconomicOperands
reflecting,EconomicOperands
manipulation,EconomicOperands
diminish,EconomicOperands
commence,EconomicOperands
plausible,EconomicOperands
hearings,EconomicOperands
collectively,EconomicOperands
readily susceptible,EconomicOperands
(15 u.s.c. 80a-1 et seq.),LegalReferences
submitted,EconomicOperands
limiting,RegulatoryOperators
treat functionally,EconomicOperands
bona fide,EconomicOperands
grandfathered,EconomicOperands
carries out,EconomicOperands
federally,EconomicOperands
negatively,Attributes
referral,EconomicOperands
descriptions,EconomicOperands
collecting,EconomicOperands
enforced,EconomicOperands
false,EconomicOperands
delay,EconomicOperands
federal deposit insurance act,LegalReferences
explicit,EconomicOperands
thereto,FunctionWords
based on,Other
have,FunctionWords
electric energy approved,EconomicOperands
written petition requesting,EconomicOperands
element,EconomicOperands
assurances,EconomicOperands
linked,EconomicOperands
prohibits,RegulatoryOperators
documents,EconomicOperands
sections 408,LegalReferences
attorney general,EconomicOperands
inform,EconomicOperands
"november 23, 2009",Attributes
purchasing,EconomicOperands
cross-border,EconomicOperands
issuing,EconomicOperands
sufficiency,EconomicOperands
subject,EconomicOperands
competence,EconomicOperands
home owners loan act,LegalReferences
accuracy,EconomicOperands
unless,LogicalConnectors
written explanation,EconomicOperands
procure,EconomicOperands
longer than,LogicalConnectors
full faith,EconomicOperands
different classes,FunctionWords
representation,EconomicOperands
device,EconomicOperands
undesignated matter,Other
intrinsic,EconomicOperands
why,LogicalConnectors
fair,EconomicOperands
statute,Other
deny,EconomicOperands
placement,EconomicOperands
consequences,EconomicOperands
insured,EconomicOperands
chief executive officer,EconomicOperands
collateral,EconomicOperands
section 4b,LegalReferences
request,EconomicOperands
crediting,EconomicOperands
12 u.s.c. 1818 note,LegalReferences
proceedings,EconomicOperands
fact,EconomicOperands
emerging,EconomicOperands
selection,EconomicOperands
agreed,EconomicOperands
supported,EconomicOperands
board of governors,EconomicOperands
centralized,EconomicOperands
vacancy,EconomicOperands
bring,EconomicOperands
planning,EconomicOperands
associate in risk management,EconomicOperands
agrees,EconomicOperands
staff,EconomicOperands
litigation,EconomicOperands
30 months,Attributes
cleared option,EconomicOperands
knowledge,EconomicOperands
voting shares,EconomicOperands
pressures,EconomicOperands
anti-manipulation,EconomicOperands
credited,EconomicOperands
in conformance with,RegulatoryOperators
internal treasury,EconomicOperands
entities,EconomicOperands
candidates,EconomicOperands
nonenforceability,EconomicOperands
employed,EconomicOperands
achieve,EconomicOperands
participant direction,EconomicOperands
regularly,Attributes
prosecute,EconomicOperands
insurance institute of america,EconomicOperands
as soon as practicable,Attributes
21 days,Attributes
bonds,EconomicOperands
prohibition,RegulatoryOperators
become effective,EconomicOperands
joint,EconomicOperands
buyer,EconomicOperands
entity,EconomicOperands
procedures,EconomicOperands
areas,EconomicOperands
misappropriate,EconomicOperands
processes,EconomicOperands
themself,Other
execution facilities,EconomicOperands
unauthorized,EconomicOperands
hiring,EconomicOperands
taxes,EconomicOperands
processed,EconomicOperands
allegation,EconomicOperands
contain,EconomicOperands
including,LogicalConnectors
fixed,EconomicOperands
conversions,EconomicOperands
available,EconomicOperands
unreasonable restraint,EconomicOperands
commercial firm,EconomicOperands
exists,EconomicOperands
affirmations,EconomicOperands
packer,EconomicOperands
national,EconomicOperands
respect,Other
matter de novo,Other
fictitious,EconomicOperands
computer,EconomicOperands
enhanced,EconomicOperands
operated,EconomicOperands
financing corporation,EconomicOperands
situation,EconomicOperands
imposition,EconomicOperands
reform,EconomicOperands
tend,EconomicOperands
premises,EconomicOperands
written,EconomicOperands
december 31,Attributes
dividends,EconomicOperands
trading volumes,EconomicOperands
comparable,EconomicOperands
sole,LogicalConnectors
producing,EconomicOperands
opening,EconomicOperands
deliver,EconomicOperands
agencies,EconomicOperands
interfere,EconomicOperands
implementing,RegulatoryOperators
job,EconomicOperands
advisability,EconomicOperands
approval,RegulatoryOperators
exclusion,EconomicOperands
restrictions,RegulatoryOperators
interpretations,EconomicOperands
exemptive,EconomicOperands
revoked,EconomicOperands
diligent,EconomicOperands
career,EconomicOperands
attached,EconomicOperands
invited,EconomicOperands
attributed,EconomicOperands
deferred shipment,EconomicOperands
investment advisers act of 1940,LegalReferences
national producer database,EconomicOperands
illiquid,EconomicOperands
separated,EconomicOperands
surplus lines,EconomicOperands
grounds,EconomicOperands
comment,EconomicOperands
disqualification,Other
adjusted,EconomicOperands
relevant,Attributes
subtitle,Other
trade reconstructions,EconomicOperands
15 u.s.c. 78c(a)(10),LegalReferences
"audit findings, self-reported errors",EconomicOperands
accredited,EconomicOperands
maximize,EconomicOperands
table,Other
ordinary course,EconomicOperands
withdrawn,EconomicOperands
excess insurance,EconomicOperands
affording,EconomicOperands
discrimination,EconomicOperands
copies,EconomicOperands
underlying,EconomicOperands
in the light of,FunctionWords
by virtue of,FunctionWords
elects,EconomicOperands
resolve disputes,EconomicOperands
indicators,EconomicOperands
proposal,EconomicOperands
recurring,EconomicOperands
18 months,Attributes
define,EconomicOperands
remedies,EconomicOperands
controlled,EconomicOperands
sufficient,Attributes
24 hours,Attributes
in accordance with,LogicalConnectors
protect,EconomicOperands
assert,EconomicOperands
adequacy,EconomicOperands
ensuring,RegulatoryOperators
confers,RegulatoryOperators
coordinated,EconomicOperands
last,Attributes
present,FunctionWords
advising special,EconomicOperands
therefor,FunctionWords
defining,EconomicOperands
advisors,EconomicOperands
expiration,EconomicOperands
owns,EconomicOperands
guaranteed,EconomicOperands
advisable,Attributes
total consolidated,EconomicOperands
60-day,Attributes
complied,EconomicOperands
external audit findings,EconomicOperands
resident,EconomicOperands
disapprove,RegulatoryOperators
security-based,EconomicOperands
disputants,EconomicOperands
partner,EconomicOperands
inspector,EconomicOperands
federal reserve act,LegalReferences
greater,LogicalConnectors
capture,EconomicOperands
denial,EconomicOperands
thereby,LogicalConnectors
third-party,EconomicOperands
administration,EconomicOperands
member,EconomicOperands
adverse,EconomicOperands
largest,LogicalConnectors
units,EconomicOperands
soundness,EconomicOperands
terrorism,EconomicOperands
nonprice,EconomicOperands
borrowed agreement,EconomicOperands
noncompliance,EconomicOperands
conflicting,EconomicOperands
reporting,EconomicOperands
exist novel,EconomicOperands
issuance,EconomicOperands
judgment,EconomicOperands
collar,EconomicOperands
identity,EconomicOperands
insure,EconomicOperands
appropriated,EconomicOperands
undertakes,EconomicOperands
promulgating,EconomicOperands
well,Attributes
17 c.f.r. 275.206(4)2,LegalReferences
patterns,EconomicOperands
personnel,EconomicOperands
by reason of,FunctionWords
position,EconomicOperands
memoranda,EconomicOperands
alaska native claims settlement act,LegalReferences
arising,EconomicOperands
meet,EconomicOperands
excessive,EconomicOperands
high-risk,EconomicOperands
compel,EconomicOperands
accurate,EconomicOperands
obtain,EconomicOperands
concluded,EconomicOperands
interim,EconomicOperands
books,EconomicOperands
day-to-day,EconomicOperands
protecting,EconomicOperands
skill,EconomicOperands
answer questions,EconomicOperands
section 10a,LegalReferences
committed to,EconomicOperands
rapid,EconomicOperands
transparent,EconomicOperands
simple,EconomicOperands
extends,EconomicOperands
exempt,RegulatoryOperators
adherence,EconomicOperands
possess,EconomicOperands
warrant,EconomicOperands
recklessly evades,EconomicOperands
identical,Attributes
disgorgement,EconomicOperands
global analyst research settlements,EconomicOperands
increased,EconomicOperands
assignable,EconomicOperands
severability,Other
execute,EconomicOperands
revenues generated,EconomicOperands
historic,EconomicOperands
know,Other
burden,EconomicOperands
supervise,RegulatoryOperators
immediately,Attributes
(12 u.s.c. 84(b)),LegalReferences
keeps books,EconomicOperands
insert,Other
department of labor,EconomicOperands
success,EconomicOperands
publicly traded,EconomicOperands
less than,LogicalConnectors
admitted,EconomicOperands
faca,LegalReferences
taxpayers,EconomicOperands
district of columbia,EconomicOperands
adopt nationwide,EconomicOperands
undertaking,EconomicOperands
divest,EconomicOperands
rescind,EconomicOperands
preclude,EconomicOperands
accessible,EconomicOperands
exceed,EconomicOperands
liquidation,EconomicOperands
guaranty,EconomicOperands
authority,EconomicOperands
actual damages,EconomicOperands
software containing,EconomicOperands
recommendation,EconomicOperands
proper,EconomicOperands
home,EconomicOperands
employment,EconomicOperands
recognition,EconomicOperands
assisting,EconomicOperands
6 months,Attributes
third parties,EconomicOperands
lead,EconomicOperands
sufficiently,Attributes
solicits,EconomicOperands
demonstrates,EconomicOperands
leveraged,EconomicOperands
interdependencies,EconomicOperands
overlap,EconomicOperands
manipulations,EconomicOperands
consents,EconomicOperands
assuming,EconomicOperands
7 years,Attributes
limitations,RegulatoryOperators
obey,EconomicOperands
comptroller general of the united states,EconomicOperands
schedule,EconomicOperands
authorizes,RegulatoryOperators
selecting,EconomicOperands
off-balance sheet,EconomicOperands
"$50,000,000",Attributes
pressure,EconomicOperands
expire,EconomicOperands
resources devoted,EconomicOperands
offset,EconomicOperands
wall street transparency and accountability act,LegalReferences
in no case,LogicalConnectors
analyses,EconomicOperands
substantive differences,EconomicOperands
periodically,Attributes
enhancements,EconomicOperands
payout,EconomicOperands
actual,EconomicOperands
carried,EconomicOperands
extension,EconomicOperands
balance sheet,EconomicOperands
universe,EconomicOperands
expel,EconomicOperands
physical deliveries,EconomicOperands
unusually lengthy,EconomicOperands
parental leave,EconomicOperands
insufficient,Attributes
securitize,EconomicOperands
revise,EconomicOperands
executives,EconomicOperands
successor,EconomicOperands
own,FunctionWords
fourth day,Attributes
creativity,EconomicOperands
december 2008,Attributes
closing ranges,EconomicOperands
assess,EconomicOperands
weather,EconomicOperands
lawful,EconomicOperands
(12 u.s.c. 1467a(e)(2)),LegalReferences
managing,EconomicOperands
utility,EconomicOperands
convicted,EconomicOperands
prudent,Attributes
additional,EconomicOperands
12 u.s.c. 1812 note,LegalReferences
disapproval,RegulatoryOperators
intention,EconomicOperands
accountant,EconomicOperands
self-reported,EconomicOperands
commodity exchange act,LegalReferences
terminates,EconomicOperands
foia,EconomicOperands
qualified thrift lender,EconomicOperands
fiscal,EconomicOperands
nonbanks,EconomicOperands
buy,EconomicOperands
assistant secretary,EconomicOperands
insurer,EconomicOperands
directing,EconomicOperands
overlapping,EconomicOperands
delivery,EconomicOperands
collected,EconomicOperands
buy-to-cover,EconomicOperands
automated,EconomicOperands
backstop,EconomicOperands
highest,Attributes
constitute,EconomicOperands
made,FunctionWords
financial statements,EconomicOperands
whether,LogicalConnectors
official,EconomicOperands
signed,EconomicOperands
resolved,EconomicOperands
placed,EconomicOperands
converted,EconomicOperands
affirmance,EconomicOperands
invest,EconomicOperands
demonstrate,EconomicOperands
informational,EconomicOperands
firm,EconomicOperands
marketplace,EconomicOperands
speculators,EconomicOperands
inadequate,Attributes
contribute,EconomicOperands
dissemination,EconomicOperands
continuing eligibility,EconomicOperands
resumption,EconomicOperands
"committee on agriculture, nutrition, and forestry",EconomicOperands
duplicative,EconomicOperands
education,EconomicOperands
pit,EconomicOperands
proceeds,EconomicOperands
effected,EconomicOperands
mutual,EconomicOperands
revocation,EconomicOperands
contest,EconomicOperands
initiating negotiations,EconomicOperands
claiming,EconomicOperands
fraudulent,EconomicOperands
book,EconomicOperands
witness,EconomicOperands
branch,EconomicOperands
predominant,Attributes
conclusion,EconomicOperands
thereafter,FunctionWords
variation,EconomicOperands
stay,EconomicOperands
intermediate holding company,EconomicOperands
insureds,EconomicOperands
administrative law judge,EconomicOperands
extinguishing,EconomicOperands
appoint,EconomicOperands
pools,EconomicOperands
recruit individuals,EconomicOperands
portion,EconomicOperands
theretofore,FunctionWords
pension,EconomicOperands
determination,EconomicOperands
indirectly,Attributes
disruptive,EconomicOperands
aided,EconomicOperands
(15 u.s.c. 78o4(c)),LegalReferences
dissolution,EconomicOperands
all,LogicalConnectors
self-incrimination,EconomicOperands
undercapitalization,EconomicOperands
undisputed,EconomicOperands
segments,EconomicOperands
bank service company act (12 u.s.c. 1867(c)),LegalReferences
april 30,Attributes
obligor,EconomicOperands
merchant,EconomicOperands
incurs,EconomicOperands
(15 u.s.c. 78o7(m)),LegalReferences
every,LogicalConnectors
bringing,EconomicOperands
investigator,EconomicOperands
section 15g(c)(2) of the securities exchange act of 1934,LegalReferences
lessee,EconomicOperands
viable,EconomicOperands
section 15b(c)(4),LegalReferences
unrelated,EconomicOperands
immunities,EconomicOperands
(15 u.s.c. 80b3(f)),LegalReferences
force,EconomicOperands
specially,EconomicOperands
self-propelled,EconomicOperands
street,EconomicOperands
arrangers,EconomicOperands
onsite displays,EconomicOperands
implemented,RegulatoryOperators
preferences,EconomicOperands
deliberate,EconomicOperands
model rule on the use of senior-specific certifications and professional designations,LegalReferences
irrevocable,EconomicOperands
designing,EconomicOperands
a variety of,LogicalConnectors
internships,EconomicOperands
national association of insurance commissioners suitability in annuity transactions model regulation (model 275),LegalReferences
minority-owned,EconomicOperands
multifamily,EconomicOperands
charging commercially,EconomicOperands
residual,EconomicOperands
met,FunctionWords
inner-city,EconomicOperands
magazines oriented,EconomicOperands
1/100th,Attributes
active,EconomicOperands
100,Attributes
finders,EconomicOperands
(15 u.s.c. 80b2(a)(21)),LegalReferences
interpret,EconomicOperands
borrowers,EconomicOperands
compared to,LogicalConnectors
subscriber-pay,EconomicOperands
analysts,EconomicOperands
military,EconomicOperands
suitable,RegulatoryOperators
wind down,EconomicOperands
punishment,EconomicOperands
"december 8, 1997",Attributes
beneficiaries,EconomicOperands
high caliber,EconomicOperands
referred to,LogicalConnectors
socioeconomic,EconomicOperands
(15 u.s.c. 77qqq(a)(1)),LegalReferences
asset-backed securitization,EconomicOperands
auditing,EconomicOperands
circumvent,EconomicOperands
unit,EconomicOperands
receivable,EconomicOperands
marketers,EconomicOperands
definiteness,EconomicOperands
federal reserve act (12 u.s.c. 248(l)),LegalReferences
section 29(a),LegalReferences
section 229.10(a),LegalReferences
aware,EconomicOperands
outdated,EconomicOperands
language,EconomicOperands
pursue,EconomicOperands
"""bureau of consumer financial protection fund""",EconomicOperands
rulings,EconomicOperands
advocacy,EconomicOperands
deficiencies,EconomicOperands
transferable,EconomicOperands
defer,EconomicOperands
ramifications,EconomicOperands
estate,EconomicOperands
indicates,LogicalConnectors
scheduling,EconomicOperands
counseling,EconomicOperands
