key;category;id_key;id_category;category_count;total_count;_duplicate
"5(c)(5)";"LegalReferences";1044;4;11153;3;1
"5(d)";"LegalReferences";1045;4;11153;1;1
"5(e)(1)";"LegalReferences";1046;4;11153;1;1
"5(i)";"LegalReferences";1047;4;11153;1;1
"5(q)";"LegalReferences";1048;4;11153;1;1
"5(u)(3)";"LegalReferences";1049;4;11153;1;1
"50";"LegalReferences";1050;4;11153;1;1
"501";"LegalReferences";1051;4;11153;2;1
"501(a)";"LegalReferences";1052;4;11153;1;1
"501(b)";"LegalReferences";1053;4;11153;1;1
"501(c)";"LegalReferences";1054;4;11153;1;1
"501(c)(3)";"LegalReferences";1055;4;11153;4;1
"502";"LegalReferences";1056;4;11153;2;1
"502(h)(4)(B)";"LegalReferences";1057;4;11153;1;1
"505";"LegalReferences";1058;4;11153;3;1
"505(a)(6)";"LegalReferences";1059;4;11153;1;1
"507(a)(2)";"LegalReferences";1060;4;11153;1;1
"508";"LegalReferences";1061;4;11153;1;1
"5102)";"LegalReferences";1062;4;11153;1;1
"5106)";"LegalReferences";1063;4;11153;1;1
"5107)";"LegalReferences";1064;4;11153;1;1
"5109)";"LegalReferences";1065;4;11153;1;1
"5112)";"LegalReferences";1066;4;11153;1;1
"5113)";"LegalReferences";1067;4;11153;1;1
"513(c)(1)";"LegalReferences";1068;4;11153;1;1
"513(d)";"LegalReferences";1069;4;11153;1;1
"5136";"LegalReferences";1070;4;11153;3;1
"5154";"LegalReferences";1071;4;11153;1;1
"5155(g)(1)(A)";"LegalReferences";1072;4;11153;1;1
"5197";"LegalReferences";1073;4;11153;1;1
"5200(b)";"LegalReferences";1074;4;11153;3;1
"5200(b)(3)";"LegalReferences";1075;4;11153;1;1
"521";"LegalReferences";1076;4;11153;1;1
"521(b)";"LegalReferences";1077;4;11153;1;1
"5216)";"LegalReferences";1078;4;11153;1;1
"5225(a))";"LegalReferences";1079;4;11153;1;1
"5231(k)))";"LegalReferences";1080;4;11153;1;1
"5234";"LegalReferences";1081;4;11153;1;1
"5240";"LegalReferences";1082;4;11153;3;1
"5242";"LegalReferences";1083;4;11153;1;1
"5244";"LegalReferences";1084;4;11153;1;1
"529";"LegalReferences";1085;4;11153;1;1
"529(b)(1)";"LegalReferences";1086;4;11153;1;1
"5301)";"LegalReferences";1087;4;11153;2;1
"5302)";"LegalReferences";1088;4;11153;1;1
"5313";"LegalReferences";1089;4;11153;1;1
"5314";"LegalReferences";1090;4;11153;2;1
"5316";"LegalReferences";1091;4;11153;2;1
"54";"LegalReferences";1092;4;11153;3;1
"5402)";"LegalReferences";1093;4;11153;1;1
"546";"LegalReferences";1094;4;11153;1;1
"547";"LegalReferences";1095;4;11153;1;1
"547(c)";"LegalReferences";1096;4;11153;1;1
"548(c)";"LegalReferences";1097;4;11153;1;1
"552";"LegalReferences";1098;4;11153;21;1
"552(b)";"LegalReferences";1099;4;11153;1;1
"552(b)(3)";"LegalReferences";1100;4;11153;4;1
"552(b)(5)";"LegalReferences";1101;4;11153;1;1
"552(b)(8)";"LegalReferences";1102;4;11153;1;1
"553";"LegalReferences";1103;4;11153;12;1
"555";"LegalReferences";1104;4;11153;1;1
"556";"LegalReferences";1105;4;11153;1;1
"5703(b)";"LegalReferences";1106;4;11153;1;1
"6";"LegalReferences";1107;4;11153;11;1
"6(a)";"LegalReferences";1108;4;11153;6;1
"6(b)";"LegalReferences";1109;4;11153;10;1
"6(c)";"LegalReferences";1110;4;11153;1;1
"6(c)(1))";"LegalReferences";1111;4;11153;4;1
"6(d)";"LegalReferences";1112;4;11153;2;1
"6(e)";"LegalReferences";1113;4;11153;2;1
"6(f)";"LegalReferences";1114;4;11153;1;1
"6(g)";"LegalReferences";1115;4;11153;1;1
"6(g)(1)(A)";"LegalReferences";1116;4;11153;1;1
"6(i)(2)";"LegalReferences";1117;4;11153;1;1
"6)";"LegalReferences";1118;4;11153;2;1
"60-day";"Attributes";1119;1;2335;12;1
"6004";"LegalReferences";1120;4;11153;1;1
"603";"LegalReferences";1121;4;11153;3;1
"603(d)(1)";"LegalReferences";1122;4;11153;1;1
"603(p)";"LegalReferences";1123;4;11153;2;1
"604";"LegalReferences";1124;4;11153;1;1
"604(a)";"LegalReferences";1125;4;11153;1;1
"605";"LegalReferences";1126;4;11153;1;1
"605(f)(1)";"LegalReferences";1127;4;11153;1;1
"605(h)(2)(A)";"LegalReferences";1128;4;11153;1;1
"607";"LegalReferences";1129;4;11153;1;1
"609";"LegalReferences";1130;4;11153;1;1
"609(d)";"LegalReferences";1131;4;11153;1;1
"609(d)(2)";"LegalReferences";1132;4;11153;3;1
"609(f)(1)";"LegalReferences";1133;4;11153;2;1
"609(f)(2)(A)";"LegalReferences";1134;4;11153;2;1
"6102)";"LegalReferences";1135;4;11153;1;1
"6105)";"LegalReferences";1136;4;11153;1;1
"611)";"LegalReferences";1137;4;11153;1;1
"615(d)";"LegalReferences";1138;4;11153;1;1
"615(d)(2)(B)";"LegalReferences";1139;4;11153;1;1
"615(e)";"LegalReferences";1140;4;11153;2;1
"619";"LegalReferences";1141;4;11153;1;1
"621";"LegalReferences";1142;4;11153;3;1
"623";"LegalReferences";1143;4;11153;1;1
"623(a)(1)";"LegalReferences";1144;4;11153;1;1
"624";"LegalReferences";1145;4;11153;1;1
"626";"LegalReferences";1146;4;11153;1;1
"632)";"LegalReferences";1147;4;11153;3;1
"657";"LegalReferences";1148;4;11153;1;1
"662)";"LegalReferences";1149;4;11153;1;1
"6801(b))";"LegalReferences";1150;4;11153;1;1
"6802(e)(5))";"LegalReferences";1151;4;11153;1;1
"6804(a))";"LegalReferences";1152;4;11153;1;1
"6805(a))";"LegalReferences";1153;4;11153;1;1
"6805(b)(1))";"LegalReferences";1154;4;11153;1;1
"6807)";"LegalReferences";1155;4;11153;1;1
"6c(a)(1))";"LegalReferences";1156;4;11153;1;1
"6m(3))";"LegalReferences";1157;4;11153;2;1
"7";"LegalReferences";1158;4;11153;3;1
"7(a)(2)(B)";"LegalReferences";1159;4;11153;2;1
"7(b)(1)";"LegalReferences";1160;4;11153;1;1
"7(b)(2)";"LegalReferences";1161;4;11153;3;1
"7(b)(3)(B)";"LegalReferences";1162;4;11153;1;1
"7(c)";"LegalReferences";1163;4;11153;3;1
"7(c)(1)";"LegalReferences";1164;4;11153;1;1
"7(d)(3)";"LegalReferences";1165;4;11153;1;1
"7(e)(1)";"LegalReferences";1166;4;11153;1;1
"7(h)(10)";"LegalReferences";1167;4;11153;1;1
"7(j)";"LegalReferences";1168;4;11153;2;1
"7)";"LegalReferences";1169;4;11153;2;1
"701";"LegalReferences";1170;4;11153;1;1
"701(b)";"LegalReferences";1171;4;11153;1;1
"702";"LegalReferences";1172;4;11153;1;1
"703(f)";"LegalReferences";1173;4;11153;1;1
"704";"LegalReferences";1174;4;11153;1;1
"706";"LegalReferences";1175;4;11153;1;1
"7064";"LegalReferences";1176;4;11153;1;1
"7103(a)(8)";"LegalReferences";1177;4;11153;2;1
"7104";"LegalReferences";1178;4;11153;1;1
"714";"LegalReferences";1179;4;11153;2;1
"714(a)";"LegalReferences";1180;4;11153;1;1
"714(b)";"LegalReferences";1181;4;11153;1;1
"714(d)";"LegalReferences";1182;4;11153;1;1
"714(f)";"LegalReferences";1183;4;11153;1;1
"714(f)(1)(A)";"LegalReferences";1184;4;11153;1;1
"716(c)";"LegalReferences";1185;4;11153;1;1
"717";"LegalReferences";1186;4;11153;1;1
"718";"LegalReferences";1187;4;11153;2;1
"7201(9))";"LegalReferences";1188;4;11153;1;1
"7201(a))";"LegalReferences";1189;4;11153;2;1
"721(a)(1))";"LegalReferences";1190;4;11153;1;1
"721(b)";"LegalReferences";1191;4;11153;1;1
"721(c)";"LegalReferences";1192;4;11153;2;1
"721(d))";"LegalReferences";1193;4;11153;1;1
"7211)";"LegalReferences";1194;4;11153;1;1
"7212)";"LegalReferences";1195;4;11153;1;1
"7213(a))";"LegalReferences";1196;4;11153;1;1
"7214(a))";"LegalReferences";1197;4;11153;1;1
"7215(b)(4)(B))";"LegalReferences";1198;4;11153;1;1
"7215(b)(5)(A))";"LegalReferences";1199;4;11153;1;1
"7215(b)(5))";"LegalReferences";1200;4;11153;1;1
"7215(c)(6))";"LegalReferences";1201;4;11153;1;1
"7215(c)(7)(B))";"LegalReferences";1202;4;11153;1;1
"7216";"LegalReferences";1203;4;11153;1;1
"7216(a))";"LegalReferences";1204;4;11153;1;1
"7216)";"LegalReferences";1205;4;11153;1;1
"7217(d)(3))";"LegalReferences";1206;4;11153;1;1
"7219)";"LegalReferences";1207;4;11153;1;1
"723(a)(1)(B))";"LegalReferences";1208;4;11153;1;1
"723(a)(3))";"LegalReferences";1209;4;11153;1;1
"724)";"LegalReferences";1210;4;11153;1;1
"7246(a))";"LegalReferences";1211;4;11153;1;1
"7246(b))";"LegalReferences";1212;4;11153;2;1
"7246)";"LegalReferences";1213;4;11153;2;1
"7262(b))";"LegalReferences";1214;4;11153;1;1
"727";"LegalReferences";1215;4;11153;1;1
"727)";"LegalReferences";1216;4;11153;1;1
"728";"LegalReferences";1217;4;11153;1;1
"729)";"LegalReferences";1218;4;11153;1;1
"731)";"LegalReferences";1219;4;11153;2;1
"732)";"LegalReferences";1220;4;11153;1;1
"739)";"LegalReferences";1221;4;11153;1;1
"73o(b))";"LegalReferences";1222;4;11153;1;1
"741";"LegalReferences";1223;4;11153;4;1
"744(q)";"LegalReferences";1224;4;11153;1;1
"745(b)(3)";"LegalReferences";1225;4;11153;1;1
"746)";"LegalReferences";1226;4;11153;1;1
"753";"LegalReferences";1227;4;11153;1;1
"761";"LegalReferences";1228;4;11153;2;1
"763(i)";"LegalReferences";1229;4;11153;1;1
"7701(a)(36)";"LegalReferences";1230;4;11153;1;1
"77b(a))";"LegalReferences";1231;4;11153;1;1
"77c(a)(4))";"LegalReferences";1232;4;11153;1;1
"77ccc)";"LegalReferences";1233;4;11153;1;1
"77d)";"LegalReferences";1234;4;11153;1;1
"77e)";"LegalReferences";1235;4;11153;1;1
"77f(b))";"LegalReferences";1236;4;11153;7;1
"77g)";"LegalReferences";1237;4;11153;2;1
"77hhh)";"LegalReferences";1238;4;11153;1;1
"77jjj)";"LegalReferences";1239;4;11153;1;1
"77kkk)";"LegalReferences";1240;4;11153;1;1
"77o)";"LegalReferences";1241;4;11153;1;1
"77q)";"LegalReferences";1242;4;11153;2;1
"77r)";"LegalReferences";1243;4;11153;1;1
"77s)";"LegalReferences";1244;4;11153;2;1
"77v(a))";"LegalReferences";1245;4;11153;2;1
"77x)";"LegalReferences";1246;4;11153;1;1
"77yyy)";"LegalReferences";1247;4;11153;1;1
"77zzz)";"LegalReferences";1248;4;11153;1;1
"78a(m))";"LegalReferences";1249;4;11153;1;1
"78aa)";"LegalReferences";1250;4;11153;2;1
"78b)";"LegalReferences";1251;4;11153;1;1
"78c(a))";"LegalReferences";1252;4;11153;11;1
"78c)";"LegalReferences";1253;4;11153;6;1
"78d)";"LegalReferences";1254;4;11153;3;1
"78dd)";"LegalReferences";1255;4;11153;1;1
"78ddd)";"LegalReferences";1256;4;11153;1;1
"78ee)";"LegalReferences";1257;4;11153;2;1
"78f(a))";"LegalReferences";1258;4;11153;6;1
"78f(b))";"LegalReferences";1259;4;11153;1;1
"78f)";"LegalReferences";1260;4;11153;1;1
"78i(b))";"LegalReferences";1261;4;11153;1;1
"78i)";"LegalReferences";1262;4;11153;3;1
"78j)";"LegalReferences";1263;4;11153;2;1
"78jjj)";"LegalReferences";1264;4;11153;1;1
"78kk)";"LegalReferences";1265;4;11153;1;1
"78l(i))";"LegalReferences";1266;4;11153;1;1
"78l(k))";"LegalReferences";1267;4;11153;1;1
"78l)";"LegalReferences";1268;4;11153;1;1
"78lll)";"LegalReferences";1269;4;11153;2;1
"78m(b)(1))";"LegalReferences";1270;4;11153;1;1
"78m(e))";"LegalReferences";1271;4;11153;1;1
"78m(f))";"LegalReferences";1272;4;11153;1;1
"78m)";"LegalReferences";1273;4;11153;6;1
"78mm)";"LegalReferences";1274;4;11153;1;1
"78n(a))";"LegalReferences";1275;4;11153;1;1
"78n(g))";"LegalReferences";1276;4;11153;1;1
"78n)";"LegalReferences";1277;4;11153;3;1
"78o(b))";"LegalReferences";1278;4;11153;3;1
"78o(d))";"LegalReferences";1279;4;11153;2;1
"78o)";"LegalReferences";1280;4;11153;9;1
"78p(a))";"LegalReferences";1281;4;11153;1;1
"78p)";"LegalReferences";1282;4;11153;1;1
"78p-2)";"LegalReferences";1283;4;11153;1;1
"78q)";"LegalReferences";1284;4;11153;1;1
"78q-1)";"LegalReferences";1285;4;11153;1;1
"78s(b))";"LegalReferences";1286;4;11153;3;1
"78t(a))";"LegalReferences";1287;4;11153;1;1
"78t(e))";"LegalReferences";1288;4;11153;1;1
"78t)";"LegalReferences";1289;4;11153;1;1
"78u(h)(2))";"LegalReferences";1290;4;11153;1;1
"78w(b)(1))";"LegalReferences";1291;4;11153;1;1
"78x)";"LegalReferences";1292;4;11153;2;1
"78y)";"LegalReferences";1293;4;11153;1;1
"7A(c)(8)";"LegalReferences";1294;4;11153;2;1
"7a-1)";"LegalReferences";1295;4;11153;1;1
"8";"LegalReferences";1296;4;11153;34;1
"8(a)";"LegalReferences";1297;4;11153;3;1
"8(b)(3)";"LegalReferences";1298;4;11153;1;1
"8(c)";"LegalReferences";1299;4;11153;1;1
"8(e)";"LegalReferences";1300;4;11153;2;1
"8(n)";"LegalReferences";1301;4;11153;1;1
"8(t)";"LegalReferences";1302;4;11153;1;1
"8(v)";"LegalReferences";1303;4;11153;1;1
"802)";"LegalReferences";1304;4;11153;2;1
"804";"LegalReferences";1305;4;11153;4;1
"804(c)";"LegalReferences";1306;4;11153;1;1
"805";"LegalReferences";1307;4;11153;1;1
"805(a)";"LegalReferences";1308;4;11153;11;1
"805(a)(2)";"LegalReferences";1309;4;11153;1;1
"806(e))";"LegalReferences";1310;4;11153;1;1
"807";"LegalReferences";1311;4;11153;1;1
"80a-24(f))";"LegalReferences";1312;4;11153;2;1
"80a-30)";"LegalReferences";1313;4;11153;1;1
"80b-10)";"LegalReferences";1314;4;11153;1;1
"80b-3(m))";"LegalReferences";1315;4;11153;1;1
"8105(c)(3))";"LegalReferences";1316;4;11153;1;1
"814)";"LegalReferences";1317;4;11153;1;1
"817(a))";"LegalReferences";1318;4;11153;1;1
"8336(d)(2)";"LegalReferences";1319;4;11153;2;1
"84(b))";"LegalReferences";1320;4;11153;2;1
"84(b)))";"LegalReferences";1321;4;11153;1;1
"8706(b)";"LegalReferences";1322;4;11153;2;1
"8706(b)(1)(A)";"LegalReferences";1323;4;11153;2;1
"8714";"LegalReferences";1324;4;11153;2;1
"8901";"LegalReferences";1325;4;11153;1;1
"8905(b)(1)(A)";"LegalReferences";1326;4;11153;1;1
"8909";"LegalReferences";1327;4;11153;2;1
"9";"LegalReferences";1328;4;11153;9;1
"9(a)";"LegalReferences";1329;4;11153;1;1
"9(a)(1)";"LegalReferences";1330;4;11153;1;1
"9(a)(2)";"LegalReferences";1331;4;11153;2;1
"9(b)";"LegalReferences";1332;4;11153;1;1
"9(b)(4)(B)";"LegalReferences";1333;4;11153;1;1
"9(d)(1)";"LegalReferences";1334;4;11153;1;1
"9)";"LegalReferences";1335;4;11153;1;1
"903";"LegalReferences";1336;4;11153;3;1
"904";"LegalReferences";1337;4;11153;1;1
"904(a)(2)";"LegalReferences";1338;4;11153;1;1
"905";"LegalReferences";1339;4;11153;1;1
"906(a)";"LegalReferences";1340;4;11153;1;1
"906(h))";"LegalReferences";1341;4;11153;1;1
"908";"LegalReferences";1342;4;11153;1;1
"908(a)(1)";"LegalReferences";1343;4;11153;1;1
"912";"LegalReferences";1344;4;11153;1;1
"914";"LegalReferences";1345;4;11153;1;1
"915(a)(2)(A)";"LegalReferences";1346;4;11153;1;1
"916";"LegalReferences";1347;4;11153;1;1
"918";"LegalReferences";1348;4;11153;2;1
"919";"LegalReferences";1349;4;11153;3;1
"920";"LegalReferences";1350;4;11153;11;1
"921";"LegalReferences";1351;4;11153;1;1
"922(a))";"LegalReferences";1352;4;11153;1;1
"936";"LegalReferences";1353;4;11153;1;1
"941";"LegalReferences";1354;4;11153;1;1
"952";"LegalReferences";1355;4;11153;1;1
"9702(c)(1))";"LegalReferences";1356;4;11153;1;1
"982(a)(3)";"LegalReferences";1357;4;11153;1;1
"994";"LegalReferences";1358;4;11153;2;1
"ACH";"EconomicOperands";1360;2;73007;1;1
"Ability";"EconomicOperands";1361;2;73007;7;1
"Absent";"FunctionWords";1362;3;119649;2;1
"Access";"EconomicOperands";1363;2;73007;9;1
"Account";"EconomicOperands";1364;2;73007;4;1
"Accountability";"EconomicOperands";1365;2;73007;30;1
"Accounts";"EconomicOperands";1366;2;73007;1;1
"Acquisition";"EconomicOperands";1367;2;73007;2;1
"Acquisitions";"EconomicOperands";1368;2;73007;6;1
"Act)";"LegalReferences";1370;4;11153;62;1
"Act))";"LegalReferences";1371;4;11153;1;1
"Acting";"EconomicOperands";1372;2;73007;6;1
"Action";"EconomicOperands";1373;2;73007;5;1
"Actions";"EconomicOperands";1374;2;73007;5;1
"Activities";"EconomicOperands";1375;2;73007;6;1
"Activity";"EconomicOperands";1376;2;73007;1;1
"Acts";"LegalReferences";1377;4;11153;3;1
"Additionally";"LogicalConnectors";1378;5;24677;1;1
"Adjustment";"EconomicOperands";1379;2;73007;5;1
"Adjustments";"EconomicOperands";1380;2;73007;6;1
"Administration";"EconomicOperands";1381;2;73007;3;1
"Advance";"EconomicOperands";1382;2;73007;6;1
"Advances";"EconomicOperands";1383;2;73007;2;1
"Adviser";"EconomicOperands";1384;2;73007;1;1
"Affairs";"EconomicOperands";1385;2;73007;105;1
"Affiliate";"EconomicOperands";1386;2;73007;6;1
"Affiliates";"EconomicOperands";1387;2;73007;1;1
"Affordable";"EconomicOperands";1388;2;73007;4;1
"After";"LogicalConnectors";1389;5;24677;14;1
"Agencies";"EconomicOperands";1390;2;73007;6;1
"Agency";"EconomicOperands";1391;2;73007;95;1
"Aggregate";"EconomicOperands";1392;2;73007;2;1
"All";"FunctionWords";1393;3;119649;46;1
"Allocation";"EconomicOperands";1394;2;73007;4;1
"Alternating";"EconomicOperands";1395;2;73007;1;1
"Amendment";"Other";1396;6;7328;26;1
"Amendment)";"Other";1397;6;7328;1;1
"Amendments";"Other";1398;6;7328;54;1
"Amount";"EconomicOperands";1399;2;73007;1;1
"Amounts";"EconomicOperands";1400;2;73007;12;1
"An";"FunctionWords";1401;3;119649;70;1
"Analysis";"EconomicOperands";1402;2;73007;2;1
"And";"LogicalConnectors";1403;5;24677;1;1
"Annual";"Attributes";1404;1;2335;29;1
"Antitrust";"EconomicOperands";1405;2;73007;9;1
"Any";"FunctionWords";1406;3;119649;163;1
"App)";"LegalReferences";1407;4;11153;3;1
"Applicable";"FunctionWords";1408;3;119649;2;1
"Application";"EconomicOperands";1409;2;73007;11;1
"Applications";"EconomicOperands";1410;2;73007;1;1
"Appraisal";"EconomicOperands";1411;2;73007;64;1
"Approval";"RegulatoryOperators";1412;7;4175;7;1
"Arrangements";"EconomicOperands";1413;2;73007;2;1
"As";"FunctionWords";1414;3;119649;23;1
"Asia";"EconomicOperands";1415;2;73007;4;1
"Assessment";"EconomicOperands";1416;2;73007;3;1
"Assessments";"EconomicOperands";1417;2;73007;4;1
"Asset";"EconomicOperands";1418;2;73007;3;1
"Association";"EconomicOperands";1419;2;73007;29;1
"Assuring";"EconomicOperands";1420;2;73007;3;1
"At";"FunctionWords";1421;3;119649;15;1
"Authority";"EconomicOperands";1422;2;73007;62;1
"Authorized";"RegulatoryOperators";1423;7;4175;1;1
"Availability";"EconomicOperands";1424;2;73007;18;1
"Avoidance";"EconomicOperands";1425;2;73007;1;1
"B";"LegalReferences";1426;4;11153;37;1
"Back-Up";"EconomicOperands";1427;2;73007;1;1
"Back-up";"EconomicOperands";1428;2;73007;4;1
"Backup";"EconomicOperands";1429;2;73007;3;1
"Bank";"EconomicOperands";1430;2;73007;23;1
"Banking";"EconomicOperands";1431;2;73007;9;1
"Bankruptcy";"EconomicOperands";1432;2;73007;2;1
"Banks";"EconomicOperands";1433;2;73007;4;1
"Because";"LogicalConnectors";1434;5;24677;1;1
"Before";"LogicalConnectors";1435;5;24677;25;1
"Benefit";"EconomicOperands";1436;2;73007;1;1
"Benefits";"EconomicOperands";1437;2;73007;10;1
"Between";"FunctionWords";1438;3;119649;1;1
"Board";"EconomicOperands";1439;2;73007;475;1
"Board)";"EconomicOperands";1440;2;73007;4;1
"Boards";"EconomicOperands";1441;2;73007;5;1
"Both";"FunctionWords";1442;3;119649;1;1
"Branching";"EconomicOperands";1443;2;73007;1;1
"Broker";"EconomicOperands";1444;2;73007;2;1
"Brokers";"EconomicOperands";1445;2;73007;2;1
"Bureau";"EconomicOperands";1446;2;73007;873;1
"Bureau)";"EconomicOperands";1447;2;73007;4;1
"Business";"EconomicOperands";1448;2;73007;11;1
"By";"FunctionWords";1449;3;119649;10;1
"C";"LegalReferences";1450;4;11153;3;1
"CFTC";"EconomicOperands";1451;2;73007;4;1
"Capacity";"EconomicOperands";1452;2;73007;3;1
"Capital";"EconomicOperands";1453;2;73007;13;1
"Cause";"EconomicOperands";1454;2;73007;2;1
"Cease";"EconomicOperands";1455;2;73007;1;1
"Center";"EconomicOperands";1456;2;73007;18;1
"Certain";"FunctionWords";1457;3;119649;27;1
"Chairman";"EconomicOperands";1458;2;73007;66;1
"Chairperson";"EconomicOperands";1459;2;73007;57;1
"Chairpersons";"EconomicOperands";1460;2;73007;1;1
"Change";"EconomicOperands";1461;2;73007;5;1
"Changes";"EconomicOperands";1462;2;73007;1;1
"Chartered";"EconomicOperands";1463;2;73007;1;1
"China";"EconomicOperands";1464;2;73007;1;1
"Claim";"EconomicOperands";1465;2;73007;1;1
"Claims";"EconomicOperands";1466;2;73007;4;1
"Class";"EconomicOperands";1467;2;73007;2;1
"Classification";"EconomicOperands";1468;2;73007;1;1
"Clearing";"EconomicOperands";1469;2;73007;8;1
"Code";"EconomicOperands";1470;2;73007;32;1
"Code)";"EconomicOperands";1471;2;73007;1;1
"Commence";"EconomicOperands";1472;2;73007;1;1
"Commission";"EconomicOperands";1473;2;73007;1880;1
"Commission)";"EconomicOperands";1474;2;73007;12;1
"Commissions";"EconomicOperands";1475;2;73007;14;1
"Committee";"EconomicOperands";1476;2;73007;78;1
"Committee)";"EconomicOperands";1477;2;73007;1;1
"Committees";"EconomicOperands";1478;2;73007;19;1
"Commodities";"EconomicOperands";1479;2;73007;1;1
"Commodity";"EconomicOperands";1480;2;73007;4;1
"Community";"EconomicOperands";1481;2;73007;7;1
"Companies";"EconomicOperands";1482;2;73007;4;1
"Company";"EconomicOperands";1483;2;73007;16;1
"Compensation";"EconomicOperands";1484;2;73007;18;1
"Competition";"EconomicOperands";1485;2;73007;1;1
"Compliance";"EconomicOperands";1486;2;73007;34;1
"Comptroller";"EconomicOperands";1487;2;73007;53;1
"Concentration";"EconomicOperands";1488;2;73007;5;1
"Conduct";"EconomicOperands";1489;2;73007;5;1
"Confidentiality";"EconomicOperands";1490;2;73007;15;1
"Conflict";"EconomicOperands";1491;2;73007;2;1
"Congo";"EconomicOperands";1492;2;73007;1;1
"Congress";"EconomicOperands";1493;2;73007;154;1
"Congress)";"EconomicOperands";1494;2;73007;1;1
"Consistent";"Attributes";1495;1;2335;3;1
"Consolidated";"EconomicOperands";1496;2;73007;1;1
"Consultation";"EconomicOperands";1497;2;73007;27;1
"Consultations";"EconomicOperands";1498;2;73007;1;1
"Consumer";"EconomicOperands";1499;2;73007;120;1
"Consumers";"EconomicOperands";1500;2;73007;1;1
"Content";"Other";1501;6;7328;17;1
"Contents";"Other";1502;6;7328;23;1
"Contract";"EconomicOperands";1503;2;73007;5;1
"Contracts";"EconomicOperands";1504;2;73007;6;1
"Control";"EconomicOperands";1505;2;73007;2;1
"Controlled";"EconomicOperands";1506;2;73007;2;1
"Controlling";"EconomicOperands";1507;2;73007;1;1
"Cooperation";"EconomicOperands";1508;2;73007;1;1
"Coordination";"EconomicOperands";1509;2;73007;23;1
"Corporate";"EconomicOperands";1510;2;73007;2;1
"Corporation";"EconomicOperands";1511;2;73007;862;1
"Corporation)";"EconomicOperands";1512;2;73007;9;1
"Corporations";"EconomicOperands";1513;2;73007;2;1
"Cost";"EconomicOperands";1514;2;73007;3;1
"Council";"EconomicOperands";1515;2;73007;410;1
"Council)";"EconomicOperands";1516;2;73007;2;1
"Councils";"EconomicOperands";1517;2;73007;1;1
"Country";"EconomicOperands";1518;2;73007;1;1
"Court";"EconomicOperands";1519;2;73007;47;1
"Courts";"EconomicOperands";1520;2;73007;6;1
"Coverage";"EconomicOperands";1521;2;73007;1;1
"Credit";"EconomicOperands";1522;2;73007;22;1
"Creditors";"EconomicOperands";1523;2;73007;1;1
"Criteria";"EconomicOperands";1524;2;73007;6;1
"Currency";"EconomicOperands";1525;2;73007;259;1
"Currency)";"EconomicOperands";1526;2;73007;5;1
"Custodian";"EconomicOperands";1527;2;73007;1;1
"Customer";"EconomicOperands";1528;2;73007;4;1
"DRC";"EconomicOperands";1529;2;73007;4;1
"Data";"EconomicOperands";1530;2;73007;8;1
"Date";"EconomicOperands";1531;2;73007;1;1
"Dealer";"EconomicOperands";1532;2;73007;1;1
"Dealers";"EconomicOperands";1533;2;73007;1;1
"Debt";"EconomicOperands";1534;2;73007;5;1
"Declaration";"EconomicOperands";1535;2;73007;1;1
"Default";"EconomicOperands";1536;2;73007;6;1
"Defined";"EconomicOperands";1537;2;73007;1;1
"Definition";"EconomicOperands";1538;2;73007;39;1
"Definitions";"EconomicOperands";1539;2;73007;73;1
"Delegation";"EconomicOperands";1540;2;73007;2;1
"Demands";"EconomicOperands";1541;2;73007;1;1
"Depositor";"EconomicOperands";1542;2;73007;1;1
"Deposits";"EconomicOperands";1543;2;73007;2;1
"Derivatives";"EconomicOperands";1544;2;73007;2;1
"Detail";"EconomicOperands";1545;2;73007;1;1
"Determining";"EconomicOperands";1546;2;73007;2;1
"Development";"EconomicOperands";1547;2;73007;82;1
"Development)";"EconomicOperands";1548;2;73007;3;1
"Direct";"Attributes";1549;1;2335;3;1
"Director";"EconomicOperands";1550;2;73007;474;1
"Director)";"EconomicOperands";1551;2;73007;1;1
"Directors";"EconomicOperands";1552;2;73007;42;1
"Directors)";"EconomicOperands";1553;2;73007;1;1
"Disclosure";"EconomicOperands";1554;2;73007;28;1
"Disclosures";"EconomicOperands";1555;2;73007;12;1
"Discount";"EconomicOperands";1556;2;73007;1;1
"Discretion";"EconomicOperands";1557;2;73007;4;1
"Distribution";"EconomicOperands";1558;2;73007;1;1
"Diversity";"EconomicOperands";1559;2;73007;2;1
"Dividends";"EconomicOperands";1560;2;73007;2;1
"During";"FunctionWords";1561;3;119649;9;1
"E";"LegalReferences";1562;4;11153;12;1
"Each";"FunctionWords";1563;3;119649;147;1
"Effect";"EconomicOperands";1564;2;73007;21;1
"Effectiveness";"EconomicOperands";1565;2;73007;1;1
"Effects";"EconomicOperands";1566;2;73007;1;1
"Emergency";"EconomicOperands";1567;2;73007;16;1
"Employee";"EconomicOperands";1568;2;73007;6;1
"Employees";"EconomicOperands";1569;2;73007;25;1
"Enforcement";"EconomicOperands";1570;2;73007;93;1
"Enforcing";"RegulatoryOperators";1571;7;4175;1;1
"Entity";"EconomicOperands";1572;2;73007;19;1
"Equitable";"Attributes";1573;1;2335;5;1
"Equity";"EconomicOperands";1574;2;73007;1;1
"Establish";"RegulatoryOperators";1575;7;4175;1;1
"Ethics";"EconomicOperands";1576;2;73007;1;1
"Europe";"EconomicOperands";1577;2;73007;4;1
"Event";"EconomicOperands";1578;2;73007;1;1
"Every";"FunctionWords";1579;3;119649;3;1
